Time(Iteration),0,1,2,3,4,5,6,7,8,9,AverageAccReward
0,0.088692225147,0.116127600208,0.463200545822,0.144832211938,0.219722686057,-0.0138093056227,-0.440885558313,0.0520171346632,0.179157208211,0.0701559257639,0.0879210673874
1,0.0523119696523,0.115825990934,0.827437464691,0.256681508778,0.342217876406,0.103431607274,-0.655920191317,0.301547619798,-0.134595271736,-0.0165636963473,0.119237487813
2,0.190580475703,0.128782626894,1.16100450162,0.528480111896,0.428031637512,0.4258772895,-0.335939015339,0.515172073907,0.157925794139,0.110335744042,0.331025123987
3,0.396329693228,0.307047963532,1.53546934205,0.483967995305,0.607738764328,0.647552050578,-0.406674569264,0.648229577072,-0.0217958646461,0.188367011531,0.438623196371
4,0.585952706557,0.402167167337,1.94241381342,0.816268179188,0.8066393659,0.808807922539,-0.338063346471,0.796636413542,-0.00648532733738,0.099316487476,0.591365338216
5,0.784524702078,0.526162005368,2.2092435231,0.972751966077,0.978141441451,0.741856897091,-0.0631622968302,1.13690942478,0.0278821616958,0.159182769499,0.747349259431
6,1.03553323152,0.723840516318,2.43574046411,1.37455196276,1.16982407956,0.954409975152,0.186253287901,1.31901943675,-0.105072121137,0.248590032701,0.934269086564
7,1.16044886589,0.874612761283,2.68257563084,1.60353863725,1.43162858403,1.25964167632,0.0568337675823,1.30819644374,0.0160115414786,0.169271068559,1.0562758977
8,1.32041447761,0.98364418727,2.87671056748,1.94850054896,1.6911026674,1.51859233357,0.226198676459,1.65362305619,0.0381655798915,0.0965501723742,1.23535022672
9,1.49344582371,1.03398473017,2.96275417948,2.35513544867,1.8456339978,1.82839532133,0.504067196241,1.90766695736,0.0182738639575,0.0883661431112,1.40377236618
10,1.63694818616,1.19163679709,3.35289480286,2.63401478336,2.08332913013,2.08211248976,0.295596010598,2.15650244458,-0.032681162914,0.0122946368991,1.54126481185
11,1.754689018,1.38612476954,3.49512851354,3.02023103247,2.26461108432,2.366503676,0.490724333113,2.33382902683,-0.0654033556455,-0.00460355609151,1.70418345421
12,1.94997402071,1.66651979396,3.83678959517,3.48334399549,2.48734659324,2.57242456967,0.699724557355,2.66443820325,-0.204340259607,0.0219154231811,1.91781364924
13,2.21841993152,1.79229819512,4.1867517777,3.88261866942,2.75260914749,2.6579008063,1.21292094457,2.92454865264,-0.0738995497767,0.258251719579,2.18124202946
14,2.45261285573,2.01948289659,4.55012785714,4.35027085714,2.99080790455,2.92076444978,1.14564756378,3.23150474502,0.121663282591,0.46863302342,2.42515154358
15,2.59270609006,2.17804476458,4.87992033387,4.65477372958,3.24509765262,3.25855808737,1.4472938459,3.52743987605,0.0401239999312,0.47035077719,2.62943091572
16,2.78850274167,2.39880996338,5.19299849501,5.03005380864,3.54150949598,3.41549291154,1.5068256983,3.76781760191,0.19001785955,0.496531334566,2.83285599105
17,2.9318795114,2.61223020314,5.6110181094,5.23890770246,3.7980920942,3.69576565539,1.5123456473,4.00819532776,0.470505220439,0.513466499969,3.03924059715
18,3.16150394773,2.83390278979,5.7789695536,5.4826812689,3.94698005766,4.01005602662,1.71580023055,4.2719796561,0.656719778926,0.594528517649,3.24531218275
19,3.34407160041,3.01367913426,6.09678051466,5.75132807296,4.09963884965,4.30529436856,2.23171174373,4.50736246448,0.839577033765,0.754274023243,3.49437178057
20,3.55513701422,3.09908311355,6.35687493726,5.97825612699,4.38688893372,4.60451526306,2.52900634072,4.72186329416,0.814038712054,0.733751906798,3.67794156425
21,3.72626876649,3.26524505974,6.73675980244,6.16361769439,4.61478984473,4.87642152834,2.35555125609,4.95395902951,0.931762231906,0.843955350118,3.84683305637
22,3.89545847647,3.41633855558,7.03641806385,6.70721832664,4.82442875386,5.16664749181,2.32594924498,5.09635549331,1.01201975553,0.90099875324,4.03818329153
23,4.10600284297,3.54160626211,7.38144976021,7.12644614801,5.1030558214,5.47772151432,2.25974842515,5.32011650338,1.0805195114,0.975620965063,4.2372287754
24,4.29323992063,3.64883181858,7.54505982278,7.44797938368,5.28753425627,5.74771673882,2.23556938573,5.5924618723,0.965160395838,1.11292612691,4.38764797215
25,4.44656894783,3.66100106609,7.82730159412,7.73232004869,5.50414729665,6.16913211046,2.2788999262,5.83492421614,0.846571113284,1.09761475589,4.53984810754
26,4.69851913063,3.55927209929,8.07776987926,8.15061496862,5.74740824214,6.58505772245,2.4395218958,6.08762333701,1.02577685384,1.249595625,4.76211597541
27,4.93169746046,3.71432435844,8.37847566717,8.35132826709,6.04361754032,6.90048605113,2.60101116187,6.39957729913,1.15732717648,1.23192699952,4.97097719816
28,5.09832106283,3.83145099934,8.66009712745,8.55659174742,6.21940850193,7.16687316841,2.73300318059,6.51828328721,1.38310898895,1.27745745871,5.14445955228
