Time(Iteration),0,1,2,3,4,5,6,7,8,9,AverageAccReward
0,0.159526419566,0.209822249308,0.00761269979901,-0.341465632522,0.264348337356,0.12653485666,-0.354150779331,0.00698627233507,0.0446326154437,-0.104040663928,0.00198063746866
1,0.193931479746,0.34188475238,0.0130248053246,-0.625060833936,0.472789090762,0.466052377023,-0.531391236275,0.342850659968,-0.13332697206,-0.0789042544146,0.0461849868519
2,0.17463502221,0.44420389361,0.169480274854,-0.239683521856,0.715515371194,0.826833647754,-0.113321577366,0.549419288119,-0.390596351213,0.00815632341175,0.214464237072
3,0.215120557886,0.535326238003,0.347020376372,0.143641898769,0.917816735429,1.20775288412,0.245266865721,0.650567876654,-0.267545989532,-0.00602885791198,0.398893858551
4,0.208012999026,0.678404865171,0.508213607464,0.457814100295,1.07719433267,1.51455989516,0.582652712397,0.874991115412,-0.0674415242714,-0.145667738488,0.568873436484
5,0.303704429128,0.846977108817,0.570476245602,0.591797812023,1.31047844218,1.65894610306,0.85324358756,0.996905159113,-0.0471340812441,-0.165472688811,0.691992211742
6,0.368900920068,1.01499939818,0.840642509449,1.02612057794,1.49376166619,2.06309250141,1.00608541428,1.21694943501,-0.0884845535875,-0.0707543233858,0.887131354556
7,0.429840884751,1.16961713622,1.09827524689,1.37108248965,1.67235156407,2.30964015339,1.18442627951,1.36240775772,-0.149653031708,-0.0500208477411,1.03979676327
8,0.573861819177,1.20841041009,1.50359296389,1.87926243869,1.94279555756,2.49702702296,1.55585776748,1.48468127138,-0.251604653003,0.11048020065,1.25043647989
9,0.616012759623,1.25855478627,1.71885488262,2.40122822679,2.13759443067,2.70793889077,1.80859056604,1.87716048434,-0.213631818346,0.311749791615,1.46240530004
10,0.750603556354,1.46575047123,1.87488861203,2.75743215424,2.22965029495,3.07874468321,1.70272129823,2.03870701705,-0.0844356034352,0.382955952554,1.61970184364
11,0.856150245241,1.61173364393,2.14396732008,3.03714446019,2.43969134171,3.4053260296,1.39845859868,2.25114669452,-0.147704332621,0.616461477668,1.7612375479
12,0.938976899946,1.71601473574,2.40269108946,3.34362598743,2.74198968685,3.80586320581,1.51051084108,2.60443607764,0.000488322945251,0.765258937864,1.98298557848
