Time(Iteration),Regret
0,0.515099939431,0.0,0.0137865235424,0.0,19.7645128731,0.0,0.766663532047,2.08762306485,0.0,0.0,2.3147685933
1,0.515099939431,0.0,0.0352827444819,0.0,21.0404123058,0.0,0.766663532047,13.1175644776,0.0,2.92143547163,3.8396458471
2,1.27342429252,2.89244286173,0.128462589085,0.351077698787,21.0404123058,0.0202473973551,0.853708286088,20.9912460736,0.0,3.38079815469,5.09318196597
3,2.40938591282,3.83094466298,16.5267527385,0.462395452682,22.1492551402,0.0258817597863,1.1150093485,22.4578633784,0.0,4.99273146577,7.39702198597
4,2.40938591282,4.17145206587,16.5755002231,7.2539484235,22.7016107552,1.08800584411,4.78546130866,22.4578633784,0.0,5.06029674614,8.65035246578
5,2.83141566884,4.17145206587,16.5755002231,7.2539484235,22.7016107552,1.38214191212,4.89696862101,23.8791680293,0.0,5.90301263083,8.95952183298
6,2.83141566884,4.17145206587,16.5755002231,7.2539484235,22.7016107552,1.38214191212,5.03354007394,37.3873286159,0.0,5.90301263083,10.3239950369
7,2.97161267062,4.17145206587,16.5755002231,7.2539484235,22.7212577035,1.38214191212,7.13164261066,41.3657496553,0.0549559502718,5.90301263083,10.9531273846
8,3.00352744961,4.51953263425,17.5797861125,7.2575900043,32.5422673612,1.38214191212,7.16375358256,42.030493939,0.0549559502718,5.95179822816,12.1485847174
9,3.43146358372,4.51953263425,18.061737998,7.2575900043,45.3414066191,1.38214191212,7.23011105404,42.030493939,0.0549559502718,5.95179822816,13.5261231923
10,4.55621478282,4.51953263425,19.0318252836,7.2575900043,45.3414066191,1.38214191212,7.23011105404,42.2210167201,0.0549559502718,6.20844685753,13.7803241818
11,4.69357859916,4.51953263425,19.8428099864,7.2575900043,45.8682070794,1.38214191212,7.23011105404,42.2210167201,0.0553479381598,6.20844685753,13.9278782785
12,4.69357859916,4.51953263425,20.0252532171,8.39106977193,46.1167201454,1.46991253758,7.23011105404,42.2210167201,0.0553479381598,6.45201844856,14.1174561066
13,4.69357859916,4.51953263425,20.1997877973,8.39106977193,113.26891352,1.521883167,7.23011105404,42.2210167201,0.0553479381598,6.45201844856,20.855325965
14,6.15141707507,4.51953263425,20.1997877973,8.405529759,113.26891352,1.54803444873,7.23147912311,48.4663816813,0.0553479381598,6.48086394057,21.6327287917
15,6.15141707507,4.51953263425,20.1997877973,8.43403465031,113.575783981,3.03922534555,7.23147912311,48.4663816813,0.0553479381598,6.48086394057,21.8153854167
16,7.30202493587,4.51953263425,20.1997877973,8.48597706234,115.403020976,3.11364711494,7.23147912311,48.6087802586,0.0553479381598,6.6610158874,22.1580613729
17,7.30202493587,4.6159311536,20.4098406864,8.49346614832,115.780007474,3.11364711494,7.23147912311,48.6087802586,0.285085797294,6.6610158874,22.2501278579
18,7.30202493587,4.6159311536,25.9004181268,8.49346614832,115.780007474,3.12210983884,7.31071573865,48.6087802586,0.378269312418,6.6610158874,22.8172738874
