Time(Iteration),0,1,2,3,4,5,6,7,8,9,AverageAccReward
0,0.52966289395,-0.00251197768388,-0.112661402377,0.0490067993555,-0.628139484432,0.375210116443,0.119591780447,-0.206323150495,0.972467609377,-0.593708772618,0.0502594411967
1,0.791274679314,0.271725729935,0.0245076296639,-2.07858001592,-0.501099735469,0.535175510771,860.158698571,0.27364684008,8.48971458335,-0.573635092479,86.73914287
2,1.45027842801,1.42312657214,1.01219651341,-2.96285936514,-0.608095764139,-0.218664807478,861.275879104,0.330429696283,8.89361599273,-0.331371259213,87.026453511
3,2.23135604106,2.69956744644,1.25487955544,-2.90882542716,-0.430666815586,-0.256032935362,862.824431601,0.448922913012,9.69530265371,0.0187723530635,87.5577707386
4,2.44208775045,3.08036893824,2.24363819906,-2.80440343212,-0.305876751895,0.513273839279,864.288220528,0.706149589683,10.6576764737,0.0763863854962,88.089752152
5,2.62483539137,3.36870568637,2.43322851313,-2.8388232946,-0.347494707187,0.561837476437,864.775142235,1.06978289135,10.2849435976,0.313954581411,88.2246112371
6,2.98259104876,3.60665494705,2.7217040587,-2.27321174357,-0.24938884405,0.657438953061,865.373058497,1.77580516605,11.1318480725,12.0552887188,89.7781788874
7,3.23970444085,4.6999425171,3.89959886735,-2.12171989259,-0.128689067384,0.121679593847,870.371313771,1.99687559739,10.9584254886,16.9022056436,90.993933696
8,4.07612734908,4.93536291876,4.6617120687,-1.80278642099,-0.496125541316,-0.293450868886,870.513620843,2.8581142234,10.9211346623,16.7245515701,91.2098260804
9,4.26751418843,5.16231225977,4.85569817933,-0.0114496627216,-0.442221718006,-7.42630514805,883.519025676,3.02157760306,12.0095781699,17.3934763458,92.2349205893
10,4.68284538708,5.61757378235,6.60007548509,0.953682102574,-0.304373899258,-7.35482448893,884.171783689,3.27757157361,15.2378365387,17.5522653418,93.0434435512
11,5.70008441614,6.90410259831,7.14531434197,1.13543187487,-0.15922842609,-7.37512046295,884.476164217,3.55918633223,17.1208478419,18.4106833553,93.6917466089
12,5.72511038612,7.2542669577,8.26678218405,2.53020697031,-1.17105540754,-7.38085897186,885.798557352,3.81944832181,17.6997683176,18.5168292189,94.1059055329
13,5.87127043534,7.99718331747,8.64073345518,4.37294880107,-2.67513642089,-9.43627835607,904.574249311,4.14749685839,17.7948870722,16.8817862673,95.8169140741
14,6.06361790624,8.42957628323,9.14025719459,4.55850199251,-2.50930287753,-9.65648467826,905.728896928,5.62608972166,24.0034967138,16.884555232,96.8269204417
15,6.33955381244,8.72540843492,9.5278510309,10.6247925235,-2.3169568563,-9.52860219576,907.092652445,6.01928101539,44.1572462887,16.717997026,99.7359223524
16,6.50582586018,9.64206284193,9.73273389793,10.4562751849,-2.47816384956,-11.7502555133,907.89251571,6.24007844484,44.635608573,17.6353094229,99.8511990573
17,6.65694351612,9.8553483027,9.86850697908,11.6176504345,-2.31065360061,-11.6498681592,911.195662185,6.4727106914,56.5464365311,17.300000388,101.555273727
18,6.41301791303,10.1840249574,11.6798889886,53.5020029069,-4.04625084906,-19.0488632596,911.855380266,6.72025028323,68.4172728432,17.4035540029,106.308027805
19,6.59277376064,10.5470611356,11.7118704043,53.6346839601,-4.54960434532,-19.0808724455,912.263843773,6.91785644782,69.0782158008,17.4984347937,106.461426329
20,6.77029964799,10.556557678,11.7581693424,54.0976638582,-4.43226933987,-18.9878874852,913.418491391,6.97968056107,75.6386932926,35.4231532185,109.122255216
21,6.79675755105,10.3731173716,11.6465945001,57.7961219109,-4.48987133756,-18.8365763516,914.325020217,7.18822657433,82.5411211744,33.9396672278,110.128017884
22,6.92052296442,10.592486168,11.8268505268,57.8970103625,-4.86588760963,-18.6769465872,916.364640966,7.5670829867,83.1222295584,34.1612960668,110.49092854
23,7.06729665552,10.7483278304,11.9196611375,59.7112256952,-4.83377432958,-138.242334516,916.545382748,7.87888578546,83.4938158859,33.862774626,98.8151261519
24,7.22383352758,10.9085733235,11.1189434779,59.9796714194,-4.66815344899,-139.889615288,926.486928558,8.19515842063,86.6292861722,34.4668529518,100.045147911
25,7.32914265811,11.1579984261,11.3462206485,61.8240844617,-2.7902774956,-140.049329267,927.431189663,12.752510016,87.3986665129,34.6268906933,101.102709632
26,6.27079734398,11.2199431685,11.6736971732,61.5647853874,-2.62922158264,-140.005185426,927.569785052,12.9482133719,90.2852049547,34.2950650156,101.319308446
27,6.41016130667,11.1997995237,11.8243575241,61.5317229444,-2.47351925379,-140.224581874,932.934624691,13.3147601716,90.2294927813,34.4140919315,101.916090975
28,6.6042510131,65.8158532835,11.9755063183,66.162493913,-2.49474169317,-141.219673589,933.486957697,16.15154529,92.6217688983,34.5973312305,108.370129236
29,6.76446885298,69.8020133766,12.1613703851,66.4475123313,0.729833188136,-138.855229843,935.493333373,16.2082582075,92.2775812573,35.5146436274,109.654378476
30,6.89752614763,70.0432646188,12.3319581703,66.6274603363,0.623864719879,-142.443147052,935.647821322,17.043870646,93.8653900445,35.6767626986,109.631477165
31,7.08763924338,70.3763470075,12.8451147717,67.397899049,11.4305367714,-143.27306211,932.285440584,43.8988590706,94.8673572889,35.8368004401,113.275293212
32,7.28705503322,70.6066921201,13.0207196757,74.5173347554,10.4909596356,-143.243004858,963.38653769,44.0656935836,96.0720228646,36.0150621743,117.221907268
33,7.48157895481,70.8604841059,13.6468474239,74.6915214077,10.3183025261,-143.891217011,965.054693653,89.4338610641,97.0396834547,36.1642166417,122.079997222
34,7.66005080588,70.4406645016,14.118849231,75.0218055837,10.1951550895,-143.692661925,968.009197499,89.6978338614,102.600751158,36.4803279984,123.05319738
35,7.71762513366,71.6885948126,14.1607707734,76.5218646283,10.3492036126,-143.519973694,976.767146319,91.3058146156,109.145389589,36.6794607532,125.081589654
36,8.17294966229,71.9667018358,14.5986352021,76.3185855947,10.4852809072,-143.506124734,985.661874321,91.4951470121,109.806332547,37.118662011,126.211804436
37,8.37818536804,78.9392397411,14.7781374509,76.5894022203,10.4591044299,-144.340003428,988.497436016,91.749675493,111.4399571,37.1834155021,127.367454989
38,8.78414181383,82.411650455,15.3187829045,76.9596376502,9.74979585196,-147.203099564,977.556314896,90.4917666089,111.965393669,37.241258587,126.327564287
