Time(Iteration),0,1,2,3,4,5,6,7,8,9,AverageAccOptimalReward
0,0.198797384147,0.210358425512,0.463200545822,0.509689754918,0.219722686057,0.311801680262,0.291193070919,0.271177777802,0.179157208211,0.196609278818,0.285170781247
1,0.371253815192,0.354391301795,0.827437464691,0.72901373113,0.451010183644,0.472593044938,0.565460400903,0.544770087032,0.319560440343,0.302341795978,0.493783226565
2,0.533418743814,0.528576014069,1.2426399232,1.00081233425,0.650778160554,0.795038727165,0.88544157688,0.846379576745,0.612081506218,0.442630579933,0.753779714283
3,0.73916796134,0.752660015202,1.61710476363,1.28602904462,0.83048528737,1.08960008265,1.07056170428,1.12853906064,0.5659194088,0.590620261267,0.96706875898
4,0.928790974669,0.858498432518,2.02404923501,1.6183292285,1.04067897195,1.25085595461,1.23521472369,1.37998738363,0.749274148714,0.769723261201,1.18554023145
5,1.12804757181,0.98249327055,2.30240831133,1.78006388686,1.31988747476,1.43581272705,1.56507027987,1.72026039487,0.835722875224,0.918596262034,1.39883630544
6,1.37905610125,1.1801717815,2.56133073442,2.18186388355,1.56787331515,1.6735734011,1.8144858646,1.90237040684,0.801587426741,1.14190567595,1.62042185911
7,1.57098970978,1.34224485817,2.82577330107,2.41085055803,1.82967781963,2.00563378444,1.7634547581,2.22092247823,0.922671089357,1.28874380409,1.81809621609
8,1.73095532151,1.51028861335,3.14511536349,2.75581246974,2.089151903,2.26458444169,1.93281966697,2.56634909067,0.947879846051,1.42103402943,2.03639907459
9,1.90884705343,1.70842005519,3.42337437843,3.16244736945,2.30381779725,2.57438742945,2.21068818675,2.82039299184,0.927988130117,1.60327603567,2.26436394276
10,2.05234941588,1.86607212211,3.81351500181,3.44132670415,2.54151292958,2.82810459788,2.41248502364,3.06922847906,0.963932133228,1.77073166402,2.47592580714
11,2.17009024772,2.06056009456,4.05118087395,3.82754295325,2.74300081518,3.15022844017,2.60761334615,3.28448242647,0.931209940496,1.92897648727,2.67548856252
12,2.36537525044,2.34095511898,4.39284195558,4.29065591627,2.9657363241,3.35672328978,2.8166135704,3.61509160289,1.0055176434,2.0947373608,2.92442480326
13,2.63382116125,2.6030159877,4.74280413812,4.6899305902,3.23099887835,3.45816518446,3.32980995761,3.87520205228,1.18552749489,2.33107365719,3.2080349102
