Time(Iteration),0,1,2,3,4,5,6,7,8,9,AverageAccOptimalReward
0,0.159526419566,0.209822249308,0.308221609406,0.324053007026,0.264348337356,0.230878572175,0.29176508863,0.190798809619,0.131550322637,0.209258110786,0.232022252651
1,0.333741890465,0.412901651154,0.559512754026,0.471071938121,0.505357279616,0.570396092539,0.441026588546,0.526663197252,0.282317592018,0.381133794934,0.448412277867
2,0.534533014135,0.580479235968,0.795723606128,0.856449250201,0.748083560048,0.931177363269,0.859096247456,0.774583559923,0.472613005923,0.504923584596,0.705766242765
3,0.69674528655,0.703990754428,1.09428548222,1.23977467083,0.950384924284,1.31209659964,1.21768469054,0.947496964244,0.716390906904,0.677574443448,0.955642472309
4,0.882435292417,0.847069381596,1.40850601262,1.55394687235,1.18149169523,1.61890361068,1.55507053722,1.19514206091,0.916495372165,0.778028306988,1.19370891422
5,1.04776347271,1.04474789255,1.74162168644,1.81842723211,1.41477580473,1.88566849699,1.89472198538,1.36066839067,0.983772278482,0.96914700731,1.41613142474
6,1.20837493531,1.27704192913,2.14434479159,2.25274999803,1.65108539073,2.28981489533,2.04756381211,1.60517782958,1.04073448703,1.12648686405,1.66433749329
7,1.41799232738,1.45845767115,2.45005365692,2.59771190974,1.88496122856,2.56450320739,2.30785805876,1.80181349293,1.12573535728,1.28346375609,1.88925506662
8,1.62366804813,1.6131775815,2.85537137393,3.10589185878,2.15540522205,2.82572962145,2.67928954674,2.08599573781,1.35093708144,1.47458245641,2.17700485282
9,1.78552533294,1.82170244156,3.11233615176,3.62785764688,2.41459880184,3.10453210225,2.93202234529,2.47847495076,1.48084163284,1.67585204738,2.44337434535
10,1.94320137612,2.12109021345,3.45083317052,3.98406157432,2.62886020495,3.47533789468,3.1422068713,2.66999979521,1.61003784775,1.78602869078,2.68116576391
11,2.07367561932,2.26707338616,3.76649563002,4.26377388028,2.84364465553,3.80191924108,3.37147919166,2.89522448982,1.66419496969,2.01953421589,2.89670152794
12,2.30248620679,2.45195380892,4.0252193994,4.57025540752,3.14594300067,4.20245641728,3.66887517324,3.24851387293,1.81876242619,2.16833167609,3.1602797389
