Time(Iteration),0,1,2,3,4,5,6,7,8,9,AverageAccOptimalReward
0,0.169663532363,0.195025400873,0.286135506132,0.277452616987,0.262800173325,0.31166166845,0.212446352533,0.260188507812,0.265373704872,0.272818241433,0.251356570478
1,0.374038330865,0.417760124555,0.552988023867,0.601826721458,0.499581468432,0.593203207209,0.363631530807,0.460423962629,0.421828409831,0.422003084567,0.470728486422
2,0.543658276536,0.648739879426,0.865149430339,0.916316413526,0.758006726186,0.889738853629,0.571256802161,0.654824915609,0.662909791837,0.614887322568,0.712548841182
3,0.730838195244,0.841727447236,1.18788526875,1.14203365026,1.02525463027,1.22215704251,0.646517811762,0.931255849849,0.905664034581,0.766919541506,0.940025347198
4,0.867679681997,1.00368527687,1.53091091076,1.36791741611,1.2403204111,1.41584157447,0.799359638487,1.23363275035,1.16884198671,0.927964115467,1.15561537623
5,1.09984965615,1.30307680743,1.83392112391,1.54901626106,1.51367504777,1.64036828056,1.05537189528,1.5951781817,1.29724406997,1.07638827731,1.39640896012
6,1.2583007436,1.55445337203,2.19850098882,1.94002624941,1.73143179052,1.90323192404,1.36347207526,1.81351175767,1.42002631711,1.21617802192,1.63991332404
7,1.4004736653,1.67408267961,2.52631971049,2.27686744803,1.96388806674,2.12878059394,1.53494194285,2.00748234475,1.41731818694,1.44674728272,1.83769019214
8,1.54330494281,1.88322519952,3.0325507103,2.83459223339,2.23034210092,2.483451419,1.89401736807,2.23366411733,1.38976077635,1.68617010157,2.12110789693
9,1.79793064499,2.1037874974,3.33143072116,2.94213991271,2.43149789695,2.75535596935,2.18665638185,2.49904862145,1.43439339179,1.78782541941,2.32700664571
10,2.02418250467,2.35741328897,3.77772730995,3.04505541659,2.64283450567,3.11537077494,2.43504016982,2.75918998956,1.57416927081,1.89131576384,2.56222989948
11,2.26817593611,2.54104016623,4.136663296,3.45022904116,2.84289346493,3.62028419274,2.63014954434,2.99780989995,1.70794431803,2.06875681482,2.82639466743
12,2.48163444323,2.7306732691,4.47476380218,3.79459821263,3.19760087275,3.94111565232,2.82377817807,3.30941188575,1.73854199242,2.20350476464,3.06956230731
13,2.66319430168,2.87698936859,4.76846207769,3.94572799286,3.40578529081,4.36695022294,3.06071565674,3.58258893991,1.94789694867,2.34683864403,3.29651494439
14,2.82131522896,2.98332185231,5.06922281081,4.32241489766,3.71275436393,4.71323284073,3.19825730793,3.86814463269,2.18612602236,2.57456629836,3.54493562557
15,2.96490826274,3.16939004575,5.38142965,4.52228885609,4.0424411612,4.9565930932,3.00842910049,4.05185221378,2.26585486105,2.82481521326,3.71880024576
