Time(Iteration),0,1,2,3,4,5,6,7,8,9,AverageAccOptimalReward
0,0.250739254165,0.485710969754,0.306960401462,0.326081635052,2.73551531197,0.836648511332,2.53189050575,0.694266711826,0.991140099703,0.506931561984,0.966588496301
1,0.552039364294,0.895781539574,0.469973626225,0.676216466636,7.08730577233,1.38220243733,4.47153630879,1.22805568596,1.53493167768,1.09165054611,1.93896934249
2,0.819487780144,1.35274048242,0.823787289997,0.975523953097,8.79703046171,2.71859030016,6.80181613571,1.81767680739,2.70229262608,1.58907655065,2.83980223874
3,1.06095583615,1.75525125768,1.1311090413,1.21734055746,11.1593865166,3.51272568762,10.8926254616,2.44941041656,3.32822505922,2.01386491182,3.8520894746
4,1.33909449015,2.12744228706,1.42086195336,1.55181374078,14.1846968573,4.48091653176,14.8201619581,3.01462178369,4.06697506122,2.71800696207,4.97245916255
5,1.61906448556,2.69115972016,1.90888820157,1.88888702771,16.1783956638,5.45428555037,16.1858517355,3.44117317866,5.05708457297,3.55441215957,5.79792022959
6,1.89941148726,3.11860630456,2.17391189652,2.14177443847,17.6545205956,5.81704149078,19.3077791774,4.03942847846,6.05079982915,3.89668795728,6.60999616555
7,2.13183226134,3.45305079829,2.57131736645,2.42480785552,21.0441698377,6.4522284183,21.2478339004,4.65730511969,6.85706988106,4.5291970672,7.5368812506
8,2.31816667517,3.89487651307,2.88579660116,2.77880401369,23.8192177389,7.53117613305,24.6193440006,5.15289597909,7.85941126254,5.00492128785,8.58646102051
9,2.53988112851,4.23823366324,3.18348182376,2.98532205215,27.0182115181,8.21974655481,27.9402824172,5.64971142338,9.04883360992,5.58145504773,9.64051592388
10,2.83145655749,4.60414166475,3.5581390705,3.32171887412,29.8300349526,8.87129222559,30.2813671002,6.24376211757,10.0661640684,5.88240038675,10.5490477018
11,3.09561742038,5.05535366889,3.98511346224,3.6113246631,32.1117191469,10.2487113404,32.0726775126,6.8797213148,10.5974630771,6.65408583361,11.431178744
12,3.28740199205,5.48425901246,4.23674706264,4.02326660572,34.020359057,11.8520143101,34.9700150725,7.51206429604,11.4710076257,7.40351763017,12.4260652664
13,3.5924605856,5.91945364099,4.68678101986,4.37761745422,36.5322383872,12.7627561488,38.0304749117,8.28216766641,12.7335388993,8.0965586781,13.5014047392
14,3.83653761548,6.11016330998,5.12474599029,4.73244556947,39.4127403104,13.6724564833,42.2086476341,8.80016984793,13.0264020642,8.66265544722,14.5586964272
15,4.07283381847,6.53803102891,5.36701062791,5.17112531659,42.0501883364,14.8642442144,44.6631829528,9.39259587394,13.8564574869,9.30821526207,15.5283884918
16,4.31020135236,6.96344846713,5.65841594723,5.44604265151,44.7602293357,15.9165872192,46.8318011947,10.2522963928,14.7194121765,9.93384361669,16.4792278354
17,4.5627225175,7.44468654044,5.90794954778,5.80698550137,46.4548735636,16.4153497349,49.7487917462,10.9912653265,15.4443197068,10.2677479805,17.3044692166
18,4.77822682473,7.6846969615,6.180598167,6.06972785813,49.0235608495,17.2150487679,51.8562319911,11.4923027331,16.169099245,10.9841433946,18.1453636793
19,5.02990308097,8.04364807189,6.5023449371,6.56546091222,50.5870667944,17.9589260006,54.8152287122,12.0149820304,17.2734102082,11.6272578953,19.0418228643
20,5.17086688424,8.56431970396,6.79954500884,6.895861278,52.6862662013,18.8242647957,56.9976340332,12.7298418957,18.2742320234,12.280983424,19.9223815248
21,5.4481288703,8.96607299038,7.23528832352,7.14229584506,55.3734650029,19.4423002793,60.0276141857,13.5099942154,18.9410239639,12.9202695363,20.9006453213
22,5.68615288193,9.37915107444,7.41950383652,7.45888849233,57.6770026519,20.0594332215,61.5093350716,14.2150899022,19.7770019911,13.6551984609,21.6836757584
23,5.89867826015,9.92758100159,7.76883163179,7.73607944122,59.8519634999,20.6151519469,64.0986233489,14.843773465,20.6359008577,14.3211761627,22.5697759616
24,6.1276362513,10.4177035187,7.96881039384,7.98407954736,62.5680997844,21.2687650361,66.834824949,15.4137175792,21.5410343805,14.8245899354,23.4949261376
25,6.41548524663,10.6279919701,8.36808491228,8.33786442168,64.9446053124,22.2128885973,68.8373794856,15.8795370467,22.7581783354,15.3321618238,24.3714177152
26,6.63103063459,10.989336993,8.64284999536,8.66778635243,66.9714670071,22.927482868,71.5909548077,16.2443003755,23.4957735702,15.9323289584,25.2093311562
27,6.9751305343,11.4084900768,8.89054687926,9.03118155357,68.7722585192,23.5013966297,74.1020668805,16.7796810825,24.280515758,16.6737580649,26.0415025979
28,7.25308877685,11.9356873043,9.19955389253,9.2953416165,71.5027789705,24.0270136557,74.8820345396,17.7156916881,25.3064767638,17.4719836765,26.8589650884
29,7.5036310757,12.461927472,9.50971319002,9.53264469846,73.9319584652,24.8259918403,78.4533925572,18.1755105597,26.2806777053,18.2566334078,27.8932080972
