Time(Iteration),0,1,2,3,4,5,6,7,8,9,AverageAccOptimalReward
0,0.190605343445,0.711913173755,1.15393087265,5.2705661815,2.18167325204,0.553510010496,0.240784505269,0.282659963726,0.496320433682,1.30274316345,1.23847069
1,0.632745698034,1.12265078721,1.39078007608,6.16624708612,9.60530735307,5.2630506141,17.2427112833,0.760364432979,1.14224437136,1.49541981052,4.48215215127
2,1.13031643456,1.40145984158,1.77518749963,7.71911586113,10.0067502556,6.5786397936,17.9579789894,1.17446326546,21.4819890255,1.71645682753,7.09423577941
3,1.35120627224,1.76115497998,2.00297249914,11.874566828,10.168871682,6.96877721697,20.5758159915,1.46682412615,27.3709038889,1.93991209723,8.5481005582
4,1.55634775531,2.04989743422,2.20779962797,12.3139785753,10.39021235,7.43701067485,26.0555783346,1.66228417056,32.9082432293,2.22689745393,9.8808249606
5,1.78520526802,2.81326419855,2.36718056867,12.7267187704,10.9460717579,7.80640232772,26.9621279726,2.11300173906,33.997446822,2.47419750826,10.3991616933
6,2.01096874074,3.07537921378,2.55647902246,13.5143305204,11.6482111862,8.2742105758,28.4305375479,2.6891381251,36.4899608433,3.69262141627,11.2381837192
7,2.21491400301,3.38117156759,2.96925795199,13.8643925234,12.8137352894,10.0284766737,29.0827081381,2.84451710819,49.8007045991,4.13493455587,13.113481241
8,2.44047007179,5.7259743435,4.44068261956,14.6404939329,13.0962322723,10.8199230446,31.0920680787,11.3827307105,50.9085793876,4.4262947462,14.8973449208
9,2.6626202691,6.07337360597,4.64804194895,15.0803759844,13.697273889,11.1352178715,59.7642551839,12.4275921555,51.9856153563,4.7049397331,18.2179305998
10,3.04432329844,6.33262229066,4.83949812386,15.9759404201,13.998914017,11.401233563,65.0718850731,12.6806814655,55.0651332034,5.02495729677,19.3435188752
11,3.32325857228,6.99048946042,5.03349320853,16.6406700944,14.6507999814,11.6584202815,66.1807382367,14.1081987082,55.5772848594,5.30788130722,19.947123471
12,3.55119338622,11.8054968213,5.20704170022,16.9045297539,15.4538644458,12.9922182797,70.6569045157,15.0771574623,56.1871072171,5.5329009654,21.3368414548
13,3.87964777378,12.0486832559,5.64340743187,19.6548570699,59.7766497626,15.3793938434,80.5984503258,15.9263373004,61.1182346475,5.74808031622,27.9773741727
14,4.39947047058,14.4911064834,5.87841484655,19.9453602609,60.0186338369,17.3917339194,81.3522290268,16.0934025111,70.8167663242,5.97154423766,29.6358661918
15,4.70921286759,16.4706182343,6.10138769611,23.2134107112,61.0658498436,17.7242055148,82.4089289292,17.0949775358,74.7561833893,6.25987614296,30.9804650865
16,5.22707719938,17.3225621165,6.31355467259,23.6272029041,61.3993373325,19.9149322614,121.902255022,19.2013243793,75.705905805,7.77729291043,35.8391444603
17,5.47011268513,19.8770672994,6.61960639623,24.3437397885,61.7013547558,20.6413628452,122.558571473,19.6826389622,76.2847912277,8.01053823702,36.5189783671
18,5.66615456633,20.5727778383,6.82464180721,25.1354586288,62.5381776828,21.2844618203,123.039608854,21.1514394306,76.5166910662,8.8917635699,37.1621175265
19,5.85544404951,20.989678947,7.02717021117,28.1752151688,62.9363987699,21.8379718308,124.027493394,22.3658200211,98.9904922184,9.15076023493,40.1356444845
20,6.07869175831,21.2055978125,7.24399460727,28.8996036034,63.4044833555,23.72813111,125.321942448,22.6973612031,99.6822205855,9.35019061227,40.7612217096
21,6.73138849143,21.7656527629,7.47235389955,29.4651414918,63.6573224169,25.6051445914,125.910509009,23.0731770432,111.593048544,9.54523219385,42.4818970444
22,6.96737741905,22.5890512878,7.70723411684,29.8815803233,64.0755282993,26.0571316348,136.428663306,23.7400836108,116.652346686,9.93137974737,44.4030376431
23,7.17110451008,22.7928527472,7.91762439876,30.4797881152,64.5577194059,26.5196328496,156.187342255,24.0624996952,117.289233321,10.4548468527,46.7432644151
24,7.35215128091,23.1121728076,8.20064125346,31.7273801751,64.878157983,26.9042267851,159.290100751,24.3546758844,119.066863388,10.6484374692,47.5534807777
25,7.53927212058,23.4116535886,8.37975980762,33.4984647002,65.1013619761,29.5030789624,160.014854451,25.7042746959,123.456289527,10.8753006139,48.7484310444
26,7.78550525731,24.3314112197,8.70199415703,33.8966361235,65.4638715267,30.0846773806,171.614848563,25.9581234653,124.107340067,11.0510759281,50.2995483688
27,8.18353190733,24.6890139295,9.00632363235,34.3443856512,65.6863763355,30.5764200206,172.140304074,26.74592815,124.397490766,11.2609811459,50.7030755613
28,8.5512984852,25.1731404109,9.30437943808,49.6786665724,65.9025747005,31.3711513486,174.758141076,27.3645646414,124.750436749,11.5495356169,52.8403889039
29,8.79587707439,25.6352020398,10.6096064667,52.8563461985,66.1206927592,32.240913471,176.052590131,28.2300725598,126.806435296,11.9106536049,53.9258389601
30,9.10166641716,26.0673504957,10.9056127001,53.2658968767,68.1499788305,32.5755019597,178.783203736,28.886900174,133.943294935,12.2559373227,55.3935343448
31,9.29343708204,26.3724409393,11.1509120278,53.6380226272,69.180765665,33.6240691216,179.443089883,29.8304022766,134.945559205,12.4828742312,55.9961573059
32,9.99325622345,26.7901795384,11.3684134466,55.8490167348,69.3754491309,34.7270326372,180.044577133,30.9005712944,135.414868932,12.794649907,56.7258014978
33,10.4324847951,81.4062332983,11.7945030159,56.4053309226,69.6683627929,35.9100736515,180.582576416,31.3072766466,152.198985196,13.042108254,64.2747934989
34,11.1277664839,81.5900730541,12.0104970538,57.6784133991,70.0647239275,36.2821486819,182.061548623,31.6337361349,153.000340176,13.2601805043,64.8709428039
35,11.3833267152,81.8750187449,12.1899532212,58.9153876435,70.454974468,36.495833116,183.125719695,32.0361462778,153.86222006,16.6324980707,65.6971078012
36,11.8167289989,82.2135591369,12.3641780881,59.3757720651,70.7297529979,37.3718748181,184.652665243,32.4246762524,155.927064385,16.8664537767,66.3742725762
37,12.0268729189,82.7271706974,12.5664628685,59.7158608038,71.1204080796,37.9684465615,214.25717578,37.7403553047,156.536886743,17.2905899793,70.1950229736
38,12.4774694035,83.1601063951,12.8017717328,60.2990069345,71.5202557083,52.2312980182,215.184073699,38.5640476056,157.524023808,17.4832699513,72.1245323256
39,12.8922143242,83.3963338585,13.0167895229,60.743782257,71.7546204079,52.8126739545,215.502807337,39.242389992,160.908016134,17.7652806254,72.8034908413
40,13.2107382361,83.6846706066,13.2069121639,61.2025761024,71.9727140755,54.5541908546,216.939268218,40.8557737011,172.988740547,18.2087522629,74.6824336768
41,13.6311527708,84.6067512181,13.7872030274,63.0198497402,72.5332271529,55.2418047308,217.360419929,44.1018688541,174.344554002,18.3900555705,75.7016886996
42,13.9008855989,85.1338588846,14.0729913249,68.8368924801,75.5460015669,55.687915277,221.712910194,44.35533788,177.320840219,18.7360292177,77.5303662643
43,14.4458474802,85.5955930793,14.6001468465,69.0981933832,75.8250404589,56.0291093035,223.28446131,45.3119223461,178.53463649,19.3551042069,78.2080054904
44,14.6618514675,88.1109373082,14.8490015989,69.4876864931,76.5161158711,59.4975165247,223.625999957,45.9417862571,179.202878385,19.7298145529,79.1623588415
45,15.6275553021,89.0330179197,15.3567212721,69.7945332326,76.8988547266,62.9659237459,229.23846707,46.342302395,179.922104928,20.018306451,80.5197787044
46,15.8073209877,89.2744531353,15.683989028,70.5689543282,77.2628910617,63.3819595108,229.587400151,48.5234392392,181.566100213,20.2055499757,81.1862057631
47,16.0358929981,89.4973089332,15.9253993385,80.1742719768,79.1407670151,63.5032376376,234.258378347,49.0433107478,181.939652152,20.5482384898,83.0066457636
48,16.4063649373,89.7439319679,16.1213536392,80.8943969305,79.4092163337,63.7991157395,234.829994592,49.80017833,182.85121739,20.768583349,83.462435321
49,16.9315311493,90.0301639132,16.324444555,81.6216899439,80.6507483504,71.8213294719,235.761579794,50.0528054943,183.465456929,21.02022449,84.767997409
50,17.1548734724,90.3364388693,16.6129336254,84.0209045326,80.8802913772,72.1557531621,236.235109335,50.8322278709,184.307770003,22.4355031613,85.4971805409
51,17.6204228885,90.6131733292,17.4536682221,84.6667596034,82.6050442836,72.4782421522,237.729782308,51.0345946842,185.592294227,22.8807293128,86.2674711012
52,17.8567050396,91.2227875491,18.1198738626,84.8516794771,82.7789805694,75.3062994824,239.130870509,51.4099644901,189.892245082,23.2727102322,87.3842116294
53,18.0404829006,91.7368166558,18.2929945054,85.28048463,83.0625416781,76.2317077222,240.138841102,51.6264879972,193.615254654,23.4857118309,88.1511323676
54,19.0370673194,92.9907656189,20.9241354002,85.5195103874,84.7141606616,77.1475652579,247.768694727,52.3152358654,193.93688274,24.0265521483,89.8380570125
55,19.2736501873,93.9871418946,21.1763999801,98.1091653005,84.8844933851,82.7876219848,248.836456733,52.5352924365,194.25133477,24.2913618071,92.013291848
56,19.4807231127,94.239838035,21.3592198406,98.5119840298,85.1554964644,83.6504759035,249.391529151,54.8916426358,195.768775118,24.5017173307,92.6951401621
57,19.9932263168,94.4369781556,21.5932193258,98.8511421878,86.3475631431,97.3312140251,250.071952057,55.2491502384,196.285352385,24.7902092288,94.4950007064
58,20.2125367194,94.6547531926,21.8013088898,99.2161314446,87.0485096611,100.089450771,250.395124133,56.148575834,196.706031433,25.0547500592,95.1327172139
