Time(Iteration),0,1,2,3,4,5,6,7,8,9,AverageAccReward
0,0.165135925771,-0.0851633311861,0.00336998377111,0.185917528988,2.73551531197,-0.472623107618,-0.0764951381878,-0.017957909622,0.9316288551,0.00086039732106,0.337018851631
1,0.4664360359,0.324907238634,0.00293411301378,0.507274471099,7.08730577233,-0.436429237574,-0.0318577564369,0.340838432905,1.10326009822,-0.518848384646,0.884582078344
2,0.660670119045,0.78186618148,-0.00908880458081,0.650155535487,8.79703046171,-0.287881456927,2.08751294107,0.617238326492,1.30041051977,-0.847929224565,1.3749984599
3,0.7224335082,1.18437695674,0.0105832998432,0.779309183704,11.1593865166,0.506253930534,6.17832226697,0.923339302769,1.69450787114,-0.423140863396,2.27353719731
4,1.0005721622,1.48635374589,0.00650634832864,0.89454079416,13.2934719335,1.47444477467,10.1058587635,1.34968655317,1.6888052982,0.281001186851,3.15812415604
5,1.28054215762,2.05007117899,0.0329974738419,1.16933374751,15.2871707399,1.40002510225,9.90561834397,1.42057584934,2.12992350641,1.11740638435,3.57936644842
6,1.56088915932,2.27522200671,0.0416512246101,1.221312806,15.9095061746,1.76278104266,13.0275457858,1.07706684295,3.12363876259,1.45968218207,4.14592959873
7,1.79330993339,2.49434352778,0.0685301189789,1.34598249878,19.2991554167,2.01643072113,14.9676005088,1.62209843513,3.9299088145,2.09219129199,4.96295512672
8,1.88709635787,2.87249444611,0.266644993517,1.66317329702,22.0742033179,3.09537843589,18.339110609,1.51051800231,4.40186928444,2.56791551263,5.86784042567
9,2.07259142482,3.17447123526,0.271776111196,1.86969133548,25.2731970971,3.5392198771,21.6600490257,1.25983774392,4.30275781437,3.14444927251,6.65680409374
10,2.3641668538,3.49335265246,0.381602965355,1.89783936542,28.0850205316,3.7482401921,24.0011337086,1.49665672972,4.21234382143,3.41297330507,7.30933301255
11,2.62832771669,3.9445646566,0.528740732611,2.01729243679,30.3667047259,4.59718693756,25.792444121,1.6128519039,3.21945666701,4.18465875194,7.889222865
12,2.78607494206,4.32062696822,0.780374333011,2.0999053716,31.4484613102,6.2004899073,28.6897816809,1.92496655546,3.51532354998,4.9340905485,8.67000951672
13,3.09068398608,4.63496224268,0.79940009738,2.2631925823,33.9603406404,6.9950695128,31.7502415201,2.03154059112,4.09413949622,5.62713159643,9.52467022655
14,3.25312094958,4.56378714461,0.80318728932,2.25711636903,36.8408425636,7.51701251664,35.9284142425,1.94673817515,4.1670182713,6.19322836555,10.3470465887
15,3.48941715257,4.9300615921,0.924588191434,2.34868242455,39.1206825685,8.70880024775,38.3123893144,2.14374702391,3.97292679146,6.83878818039,11.0790083487
16,3.72678468646,5.35547903032,1.08061589765,2.42599534328,41.1488874768,9.76114325257,40.0462646279,2.03898792886,4.46222382552,7.46441653502,11.7510798604
17,3.9793058516,5.6655495259,1.24670919852,2.36747177419,42.8435317047,10.0450503599,42.9632551794,2.35096835464,4.89479743051,7.76746406108,12.412410344
18,4.19481015883,5.83053558544,1.51935781774,2.33226568054,44.6679340565,10.8447493929,43.9426635413,2.25210548002,5.46937037612,8.48385947515,12.9537651565
19,4.44482194021,6.16634120455,1.5733006577,2.49496302425,44.7684951621,11.360555373,46.9016602624,2.72576625686,5.58560528875,9.07602135078,13.5097530521
20,4.53586706599,6.68701283661,1.82121134786,2.45021350062,46.8676945691,12.2258941681,49.0840655834,2.82110397709,5.11750811223,9.72974687948,14.134031804
21,4.81312905205,6.86699676846,1.94831777273,2.41797820482,49.5548933707,12.685662316,52.114045736,3.06390528927,5.36699950172,10.3690329917,14.9200961003
22,5.04078129244,7.13274908596,1.99619006653,2.26373805511,51.8584310197,13.0247497677,52.869561316,3.49435975998,6.20297752889,11.1039619164,15.4987499809
23,5.23262441942,7.34458025145,2.3455178618,2.17813838691,53.772823473,13.238805379,55.4588495934,3.69136860874,7.06187639552,11.7699396182,16.2094523987
24,5.42574259147,7.77754469248,2.50922170809,2.40316202524,55.1036396396,13.5485524507,58.1950511934,3.37694701014,7.39915724904,12.2733533909,16.8012371951
25,5.5756383331,7.98783314391,2.5798806623,2.48143892748,57.4801451676,14.4926760118,60.19760573,3.26567699291,7.72792377294,12.7540171087,17.4542835851
26,5.77022388538,8.34917816679,2.64208715934,2.79693299311,59.1796084619,14.8433297867,62.9511810521,3.46075117607,8.46551900778,13.3541842433,18.1812995933
27,6.11432378509,8.76833125062,2.76216561095,2.82507328415,60.4143652437,15.4172435483,65.4622931249,3.72612801979,8.87945360289,14.0956133498,18.846499082
28,6.35627849006,9.29552847814,2.75630227297,2.86383905024,63.1448856951,15.5553137803,65.4538757893,4.66213862541,9.702087293,14.8390907731,19.4629340248
29,6.60682078891,9.72087222352,2.90536043694,2.9177792032,65.5740651897,15.6011744384,69.0252338069,5.12195749692,10.2197859749,15.6237405045,20.3316790064
30,6.82137996566,10.0226397596,3.30620665539,2.931972392,67.5242932074,16.2440602934,71.7811162898,5.59050980745,10.3029913468,16.1743688138,21.0699538531
31,6.97928388067,10.3700113719,3.48796411744,3.06594084728,69.7553296654,16.3185255196,73.9524921495,5.88187606368,9.60425793074,16.8206826795,21.6236364226
32,7.16263314046,10.5709264036,3.58813657996,2.99158291896,72.8904673403,16.3984693901,76.2827719764,6.25497887176,10.0378901351,17.4200856781,22.3597942435
33,7.43215246901,10.9915849599,3.62551929986,3.05501903922,75.4939295608,17.4595489956,75.92997969,6.54335509379,10.1689250716,18.2158076064,22.8915821786
34,7.65749257449,11.4259380565,3.71202238123,3.32174783993,77.4264843257,18.3197727602,78.2453140837,6.7720182282,9.54087942173,19.029298119,23.5450967791
35,7.9205463077,11.6932725937,3.80732852386,3.46013785736,80.8456366498,18.8597266909,80.4859259279,7.47901142405,8.94857048419,19.7187282572,24.3218884717
36,8.22603234892,12.1851752702,3.90214260796,3.31201018082,83.0388311129,19.3836872947,82.985146266,7.48048975737,8.86645429754,20.2469902115,24.9626959348
37,8.50828195298,12.4324283503,3.99287186986,3.23240465084,83.7870115062,20.1998063701,86.0690174301,7.63219634439,9.91741924585,20.8280483048,25.6599486026
38,8.66097982657,12.5343818217,4.14782204287,3.31881417068,86.7422153791,20.9081214311,88.6258502747,7.20985054563,10.0006373573,21.415906936,26.3564579786
39,8.97371860564,13.0343585654,4.29981590724,3.40748494054,88.1232192469,21.8727360193,90.101858845,7.89698306332,10.3560487959,21.7042958491,26.9770519838
40,9.04744089175,13.3486938399,4.74207488339,3.45715452967,90.6829261885,22.94122413,92.8346875277,8.33750796008,11.1042836024,22.4703955886,27.8966389142
41,9.23349796804,13.8328561111,4.8576246535,3.54303981571,93.4167925811,23.7217765825,95.0345668038,8.30252965025,11.8457231934,23.1861617168,28.6974569076
42,9.56129171109,14.0730594627,4.99371996898,3.87213067478,95.7391651298,24.4373974048,94.9539562485,8.57232619836,12.2596577885,24.1368996061,29.2599604194
43,9.75424463937,14.5118629108,5.00749629761,4.00106208244,97.6594077976,24.2738119441,96.0399799482,8.78732391968,12.3354977014,24.5431881993,29.691387544
44,9.92581366237,14.955668381,5.3100905541,4.21260621911,100.434455699,24.664556518,98.0746917854,8.48698917119,13.4514992307,25.1492891702,30.4665660391
45,10.0468358468,15.4166480192,5.36861344592,4.19776696668,102.62644724,25.0265838712,100.185533821,8.65596508003,14.4245445771,25.8574507702,31.1806389638
46,10.187160338,15.6877287354,5.50837814511,4.32244873279,103.327223808,25.9356879453,102.964638298,9.02676412082,14.9167048788,26.5888154894,31.8465550491
47,10.4759603332,15.9776591603,5.47987397023,4.38380096257,105.930686028,26.4741369296,105.731278438,9.54174515296,15.0011809898,27.2032008214,32.6199522786
48,10.6392843717,16.1774572783,5.47384250007,4.66733187476,108.155707469,27.5867625885,108.551686821,10.079979209,15.4326939864,28.0240822847,33.4788828383
49,10.926141927,16.320174946,5.53183931639,4.77671112213,110.565379822,28.6761293202,109.671316346,9.87901201085,15.6156127977,28.3093451995,34.0271662808
50,11.124471749,16.7644802224,6.01201587948,4.87187208231,113.007257244,29.8854465462,112.685468419,10.0291133325,16.6378309968,28.8665595336,34.9884516005
