Time(Iteration),0,1,2,3,4,5,6,7,8,9,AverageRegret
0,0.292902304228,2.72985458562,0.0,0.309362447409,0.0,0.101840290189,0.0,0.0,0.0,0.83805963171,0.427201925916
1,0.436526709076,3.23955680875,0.00750140421345,1.45153261105,0.0,0.101840290189,15.7944562747,0.0,0.0,0.83805963171,2.18694737297
2,1.19779407399,3.23955680875,0.00750140421345,1.51869809851,0.135846640143,0.28910502536,17.2791044906,0.137832451899,4.34132450548,0.83805963171,2.89848231306
3,1.19779407399,3.34209663658,0.0856756590352,1.51869809851,0.135846640143,1.77765276404,17.5303349641,0.137832451899,4.34132450548,0.83805963171,3.09053154255
4,1.2845192511,4.52716298584,0.0971088953478,1.75027772884,1.00576387461,3.56647754156,17.5303349641,0.436222941804,4.54844871384,0.960246874636,3.57065637717
5,1.2845192511,8.41163807377,4.68205841336,2.51389875304,1.75621960639,3.94964133308,17.5303349641,0.436222941804,4.54844871384,0.98198725667,4.60949693072
6,1.59912653248,8.43598257042,4.7402400293,7.93197848164,1.75621960639,4.01017262624,17.6132692751,0.999781097132,4.54844871384,2.73811644932,5.43733353819
7,1.60370813888,8.43598257042,4.7402400293,9.63191345152,8.87123928503,4.16736936113,17.6132692751,1.62401305918,4.54844871384,2.81673843009,6.40529223145
8,1.60370813888,9.14118843001,4.7402400293,9.81879480929,9.09286279492,4.74337130718,17.6132692751,1.62401305918,4.54844871384,2.81673843009,6.57426349878
9,1.67652822971,9.16156474693,4.7402400293,13.0505774668,9.89760870614,5.93400264856,17.6132692751,1.62401305918,4.54844871384,2.9829499581,7.12292028336
10,1.88359621777,11.4353233405,4.7402400293,13.4030685352,10.0665299993,6.22204174753,17.6132692751,1.62401305918,4.54844871384,2.9829499581,7.45194808759
11,1.88359621777,13.7959025285,4.7402400293,14.5879408325,10.0665299993,8.64567352934,17.7876176593,1.62401305918,4.54844871384,2.9829499581,8.06629125271
12,1.88359621777,13.8238034775,4.7402400293,14.5879408325,10.238273097,9.2235356122,18.8157854119,1.83563772811,4.54844871384,2.9829499581,8.26802110782
13,2.058635863,15.8351723302,4.87710001005,15.5225706345,10.3226503721,23.8980782559,18.8157854119,1.83563772811,4.69056083014,3.02211270015,10.0878304136
14,2.058635863,15.8351723302,4.87710001005,15.5225706345,10.524821015,24.2389589892,18.8157854119,1.85711666915,4.69056083014,4.48847072732,10.2909192481
15,2.08564121995,16.0774509024,5.37029972024,17.7287965904,10.8186749224,31.2119604612,18.8799201655,1.85711666915,4.86293375816,4.48847072732,11.3381265137
16,2.20327716114,16.3814364283,5.45508879474,18.9353325674,11.2793116966,31.2119604612,19.1163100097,1.85711666915,5.26093735612,4.48847072732,11.6189241872
17,2.2325334662,18.2091443961,5.45569184922,18.9353325674,11.7786469701,31.511626348,19.1163100097,1.85711666915,5.26093735612,4.57785311203,11.8935192744
18,2.2325334662,20.0355726965,5.97022483147,20.9459306112,11.7786469701,31.511626348,19.1163100097,1.8664444185,5.26093735612,4.57785311203,12.329607982
19,2.25813151775,20.0648076242,6.03786593845,26.9343883895,11.9409944257,31.7581542233,19.1564062544,2.29078534323,5.26093735612,4.59910572871,13.0301576801
20,2.25813151775,20.0648076242,6.31913703724,27.3010476165,12.056995677,31.7581542233,26.6645764819,2.29078534323,5.26093735612,4.59910572871,13.8573678606
21,2.56978397032,27.2032124508,6.86480970663,29.5400519917,12.0730665611,31.7581542233,26.6645764819,2.49782895371,5.26093735612,4.59910572871,14.9031527424
22,2.56978397032,27.2032124508,6.86480970663,29.5400519917,12.3324088019,34.3765389185,26.6645764819,2.49782895371,5.26093735612,4.76497844422,15.2075127076
23,3.48025316013,27.2032124508,6.86480970663,29.9264299499,12.5133219225,34.5133897923,26.6645764819,2.49782895371,5.41877741134,5.4444689925,15.4527068822
24,3.48694271486,27.2244062486,6.86480970663,30.3976935974,13.4103622877,34.9288276619,26.6645764819,2.49782895371,5.41877741134,5.62513795622,15.651936302
25,3.6110233545,29.8965365121,6.88295884204,30.4620322351,13.4178437944,34.9715080531,26.6645764819,4.23903547607,5.41877741134,5.71833413931,16.12826263
26,4.01614564251,30.0696394844,6.88295884204,30.4620322351,14.4885532345,34.9715080531,38.3264114483,5.09449234868,5.41877741134,5.71833413931,17.5448852839
27,4.10864521958,32.328518663,6.88295884204,30.659461825,17.1374091949,37.0621193621,39.14640229,5.25144881922,5.41877741134,5.71833413931,18.3714075766
28,4.13837456297,32.8849352014,6.88295884204,30.659461825,17.2149744538,37.3023206259,41.3448450235,5.25144881922,5.41877741134,5.71833413931,18.6816430905
