Time(Iteration),0,1,2,3,4,5,6,7,8,9,AverageAccOptimalReward
0,0.193888182061,0.223320761544,0.346684045055,0.392117518682,0.209518263155,0.318472120911,0.26704693372,0.215115240151,0.273077585671,0.219013495734,0.265825414668
1,0.410319166322,0.372770835432,0.604004122462,0.686017451233,0.444176634454,0.572342810333,0.547024973376,0.464119507711,0.313246630904,0.402670781002,0.481669291323
2,0.627277764637,0.62414740003,0.885072920618,1.12034021715,0.668895357541,0.839197870563,0.602530377808,0.85422115096,0.5531725868,0.549540477027,0.732439612314
3,0.844485757782,0.82050995791,1.25811061517,1.56024867679,0.942249994211,1.24490485965,0.858085582169,1.09875806762,0.70386900403,0.700569204832,1.00317917202
4,1.01384105528,1.02920381544,1.6078435071,1.86243418235,1.2160343538,1.66840859377,1.15236551369,1.37915907353,0.876735906056,0.829047489436,1.26350734905
5,1.22822360927,1.31258783618,1.89187390018,2.37002940831,1.4032590765,1.9807984311,1.37107966993,1.75736425162,1.16668698028,0.942184533187,1.54240876966
6,1.38947905338,1.51359407204,2.22867995288,2.90176721306,1.61308760243,2.16393594993,1.34939707787,1.93727070472,1.41046488127,1.07326454164,1.75809410492
7,1.55599784583,1.66187691398,2.5622469898,3.16505281803,1.78076449207,2.35612400257,1.68423570053,2.18252876425,1.55146626511,1.29657395556,1.97968677477
8,1.70721951774,1.86972050793,2.96857863681,3.35852318581,2.10295950706,2.66380309367,1.89301275879,2.45770707131,1.87755173028,1.50173827585,2.24008142853
9,1.85305498713,2.00657285959,3.23698148666,3.66540559329,2.34548569466,2.9993538714,2.08139637741,2.72862585304,2.12480479365,1.59275217331,2.46344336901
10,2.00897255152,2.22525342242,3.60352401553,3.97593881025,2.59357846121,3.28269981789,2.41227931172,2.96191646073,2.39325931651,1.74246729608,2.71998894639
11,2.16579158956,2.44144618441,3.96440457665,4.4802240875,2.77486376708,3.70411518952,2.53173722981,3.21446453205,2.41664900514,1.927324017,2.96210201787
12,2.33542041701,2.64437365051,4.39453707979,4.72886373563,2.97233624958,4.02857451257,2.53629117688,3.51536551783,2.39923652224,2.09849854232,3.16534974044
13,2.51467415553,2.85254820892,4.78485037549,5.27069480488,3.25529728859,4.2913930513,2.81388802279,3.81530055121,2.5671898191,2.27738392102,3.44432201988
14,2.62286738065,3.00766953994,5.23073530813,5.53559747414,3.54532568534,4.51473588901,3.01788701856,4.12225664359,2.69024018079,2.60334096757,3.68906560877
15,2.81866403225,3.24857188,5.51684309852,5.83261602483,3.79916612394,4.71404668143,3.16977671843,4.34081019537,2.87370912731,2.89852583433,3.92127297164
16,3.03161314519,3.38920629964,6.02307409832,6.25440404067,4.00298481703,4.84450015653,3.40181576251,4.52407073829,2.8532980975,3.15661135413,4.14815785098
17,3.2333830206,3.57560020352,6.37426514046,6.70891787082,4.20778536645,5.15032870721,3.58434997239,4.77250548699,2.88975664082,3.21972517711,4.37166175864
18,3.34217582593,3.76048062628,6.71576234829,6.96447609586,4.51008371159,5.44169328411,4.06460253878,5.14415350582,2.9127290111,3.34812352642,4.62042804742
19,3.52331557545,3.91805527623,7.07017912034,7.42306110486,4.77582749263,5.679656085,4.55252323264,5.42222779902,3.19117157103,3.46816763558,4.90241848928
20,3.71344916651,4.23899388213,7.37751797163,7.64491496994,5.01271575764,5.88894651598,4.55316034638,5.69205998599,3.37073359165,3.62018037556,5.11126725634
21,3.94123404995,4.42816918074,7.78066119786,8.00173354614,5.2073287036,6.19789352398,4.57916255641,5.86957545363,3.44125162107,3.75410703245,5.32011168658
22,4.18208287276,4.69935435966,8.18222145244,8.40353354282,5.42624012747,6.4967886398,4.82351588352,6.09580884388,3.69660992785,3.90843092334,5.59145865735
23,4.39646542675,4.88213746771,8.4852316656,8.83588137753,5.67182052859,6.82089316665,5.00219858057,6.36589415276,3.72758607229,4.05408227413,5.82421907126
24,4.60302469306,5.07819655312,8.92723543642,9.28303821171,5.93169847166,7.15216082224,5.1793411382,6.6248940115,3.97136397328,4.22115110242,6.09721044136
25,4.80728948459,5.24862240983,9.26080247334,9.59288184839,6.20546749683,7.55630722058,5.50629043419,6.75928757258,4.19084992721,4.379090838,6.35068897055
26,5.02177965043,5.48091644642,9.521180524,9.98444540305,6.45482922264,7.90230015867,5.72699938751,7.10418717508,4.22040040507,4.53572356975,6.59527619426
27,5.16932083095,5.63492950107,9.90575713069,10.3066928039,6.70904745958,8.14186653302,5.80169153431,7.26802574465,4.27821815886,4.72222722886,6.79377769259
28,5.36511748255,5.80754683796,10.2518383829,10.6597027686,6.93065687127,8.47302843498,5.9529696618,7.55820635894,4.30499132633,4.91881998177,7.02228781071
29,5.50513995353,6.03310590917,10.5910791653,10.8593406967,7.20007953044,8.7005128956,6.1060487158,7.77254225268,4.33869385924,5.04023866779,7.21467816463
