Time(Iteration),0,1,2,3,4,5,6,7,8,9,AverageRegret
0,0.0,0.0852901990918,0.45920275841,0.420076699707,0.0,0.0,2.76998550827,0.559997238614,1.48919338973,0.291445324639,0.607519111845
1,0.0,0.136886687864,0.45920275841,0.734633671051,2.47663459481,0.0,2.76998550827,1.352233517,2.70831083796,1.03889776206,1.16767853374
2,0.0431121243518,0.397919979155,0.509321751762,0.831372388454,4.32495615191,1.28922583603,3.07304577198,1.53919046257,2.83457017753,1.03889776206,1.58816124058
3,0.109204166247,0.46681672498,0.524281672909,1.22513877789,4.32495615191,1.64788833417,3.07304577198,2.37406683995,3.31656940592,1.03889776206,1.8100865608
4,0.257130758172,0.46681672498,0.570850036632,1.32169689907,4.32495615191,1.64788833417,3.23150523561,2.52313059083,4.73831041035,1.2822009007,2.03644860424
5,0.285597368167,0.46681672498,0.814356109211,1.75567342745,4.32495615191,1.68217006311,4.16279116055,3.04806053254,5.71260132297,1.2822009007,2.35352237616
6,0.323302073917,0.468219707108,0.998758211648,1.82368127517,4.32495615191,2.12977867119,4.16279116055,3.19093976365,6.24699545258,1.29273765316,2.49621601209
7,0.394971828801,0.487513790868,1.17942082755,2.14351755437,4.32495615191,2.12977867119,4.46177799976,3.90053240908,7.18023513517,1.30211714937,2.75048215181
8,0.517401979407,0.824059384393,1.2702799999,2.37508113434,4.32495615191,2.33640649208,4.64757388744,4.25232942357,8.3051357707,1.30211714937,3.01553413731
9,0.663043033708,1.01225038991,1.47742889653,2.63409742399,6.01624825736,2.33640649208,4.64757388744,4.63298792251,8.58903191588,1.30211714937,3.33111853688
10,0.712986241937,1.11258857959,1.85479713629,2.9864639477,8.73579456025,2.4763044307,5.10501404354,4.98755581164,9.83524064874,1.30211714937,3.91088625498
11,0.712986241937,1.24697095279,2.16511250385,3.12866325021,8.73579456025,2.60402727839,5.10501404354,5.31208613105,10.1231758363,1.35359869407,4.04874294924
12,0.8610459834,1.41770250219,2.27133247289,3.47905598001,8.78140809621,3.05005776299,5.10501404354,6.23294191219,10.5223745985,1.35359869407,4.3074532046
13,0.906504841142,1.42704123611,2.46982210425,3.89345452152,8.78140809621,3.05005776299,5.32130948706,6.33453782479,10.8373823259,1.56576490679,4.45872831068
14,0.906504841142,1.4753559082,2.56333211058,4.1815187893,10.3132139425,3.36521677528,5.32130948706,6.85288540496,11.7411637804,1.56576490679,4.82862659462
15,0.970678925744,1.6321972326,3.0782765283,4.63700766501,10.3132139425,3.6396149329,5.32130948706,7.07400869087,12.6670158621,1.6102810693,5.09436043364
16,0.970678925744,1.71689709112,3.19275746939,4.90624402354,10.8555865002,4.46622683385,5.72355286819,7.10428570642,13.2311290399,1.6102810693,5.37776395276
17,0.970678925744,1.86845129291,3.36028888792,5.18564365135,10.8555865002,4.46622683385,5.72355286819,7.52683577229,14.8324585337,1.85041800414,5.66401412703
18,0.970678925744,2.04538321711,3.6294978361,5.5466042632,11.0718721555,4.58143078911,5.72355286819,7.81850054039,15.5841222025,1.85041800414,5.8822060802
19,0.985286245812,2.06426446504,3.84985616341,5.93706115039,12.4007056224,4.66036576643,6.61443287166,8.17430670022,16.023480029,2.00854222248,6.27183012368
20,1.00694113513,2.14314582901,4.0353159434,6.18194082492,13.1761907015,4.66036576643,6.69578931606,8.53387223498,17.1583297931,2.00854222248,6.5600433767
21,1.00694113513,2.29974805895,4.34765450173,6.2388957642,14.4832552946,4.66036576643,6.69578931606,8.99929995533,18.7034042531,2.00854222248,6.9443896268
22,1.00736132073,2.32554988255,4.54733284398,6.72156792016,15.7670330281,4.66036576643,6.69578931606,9.2607088551,18.7034042531,2.02320301856,7.17123162048
23,1.06307257974,2.38889348715,4.74214272083,6.77063994128,15.7670330281,5.40719982387,6.69578931606,9.2607088551,19.2262348704,2.02320301856,7.33449176411
24,1.06307257974,2.38889348715,4.83939882061,7.05840113636,15.7670330281,5.40719982387,7.82821953339,9.60972461139,20.0208572869,2.02320301856,7.60060033261
25,1.06307257974,2.55952688765,5.24548389792,7.23730245758,15.7670330281,5.93995078472,7.82821953339,9.87297099699,21.4629429739,2.02320301856,7.89997061586
26,1.16718591748,2.77357511232,5.49350047178,7.51342560359,15.7670330281,6.62932531467,7.82821953339,10.8769298638,22.8131172377,2.02320301856,8.28855151014
27,1.16718591748,2.87169949895,5.81345895994,7.80763069312,15.7670330281,6.77934851084,7.94780433347,11.5398547658,23.9735252061,2.02320301856,8.56907439324
