Time(Iteration),0,1,2,3,4,5,6,7,8,9,AverageAccReward
32,3.83481694252,5.91480675634,2.62486089694,11.463731073,11.1155452184,29.0319408181,17.529127328,31.1671822429,4.87197460217,6.4886394506,12.4042625329
33,3.98633366194,6.03700231606,2.74222230632,11.8858579632,10.9541243351,31.0768577206,18.1625673939,32.8744242648,5.00457937755,6.78640191772,12.9510371257
34,4.11019996528,6.22789925106,2.80533932698,12.2050872251,11.0067459723,31.7973040579,18.8370573356,33.716730052,5.22033319577,6.98597862809,13.291267501
35,4.27303602562,6.35486993018,2.88481995636,12.5749403777,11.2533266462,33.2933483606,18.9273378148,34.8037154865,5.41814552626,7.36317063418,13.7146710758
36,4.39280672173,6.49505716247,2.99454176608,13.052022318,11.3151497987,34.3820064074,19.3996334443,35.6252680379,5.53811327991,7.50440246735,14.0699001404
37,4.59673824197,6.60613507865,3.06749456595,13.2319963725,11.5769758538,35.0342416744,19.5199234715,37.0887990141,5.65613173008,7.72088828605,14.4099324289
38,4.71545643431,6.81011313753,3.12735386148,13.547220422,12.0412993926,36.062350715,20.2570342875,37.72875174,5.81547792354,8.150900469,14.8255958383
39,4.92576475978,6.94946815433,3.20033119417,14.2600003577,12.6172597155,37.831311213,20.7173320887,39.2365376021,5.92095826986,8.39635124138,15.4055314596
40,5.05579321892,7.24044390916,3.27245770224,14.561056281,12.6078387787,38.5220482699,21.2050641956,40.496326262,5.99824775004,8.47293434577,15.7432210713
41,5.11094546954,7.33731090864,3.40584249112,15.1920250253,13.1968268529,39.7319500417,21.9161974132,41.6797927247,6.11004730206,8.81038641806,16.2491324647
42,5.25889152679,7.49068255701,3.51146251637,15.4163743788,13.6798995352,41.0925222727,22.5363796569,43.0424035078,6.23356100885,8.93934020186,16.7201517162
43,5.33656333271,7.60377840889,3.59074546657,15.9671416421,13.9707388366,41.8331970508,23.1543573237,43.3587961665,6.34794536915,9.04657676047,17.0209840358
44,5.44701099484,7.75736579263,3.69086813666,16.5497099313,14.323795977,42.1400237136,23.9283019428,43.5224736274,6.531361688,9.23301051734,17.3123922322
45,5.53185278264,7.8332678566,3.74792862762,16.9195630839,14.9970987608,42.3223882718,24.4084519653,44.8348219237,6.64511339806,9.23869448891,17.6479181159
46,5.62870104263,8.06104736271,3.78183293364,17.3333209491,15.1873985718,43.0791032834,24.7758836025,46.1468890134,6.79166415596,9.30262111146,18.0088462027
47,5.73908897936,8.131732641,3.84307282829,17.6345272677,15.2394718938,43.2749463152,25.4305637181,46.6147498542,6.89493007942,9.54265231283,18.234573589
48,5.86466937166,8.39169950393,3.87232969928,17.8819526777,15.5052976454,44.7024515219,25.9117147014,48.5190842404,7.05434348214,9.89844388324,18.7601986727
49,6.01616255952,8.51113132836,3.99384297812,18.2786435338,15.8965177063,45.8797246213,26.4577343212,48.8358648285,7.2121791805,10.0255177479,19.1107318805
50,6.18906632885,8.65978324973,4.0613891163,18.4816442373,16.4751698638,47.1797268493,27.0591874531,49.1822502224,7.32586978696,10.0397646449,19.4653851753
51,6.28080892699,8.7346199928,4.12946133996,19.0770717125,16.9319159671,47.5380458252,27.3376655827,50.3993499053,7.43024131298,10.4057231976,19.8264903763
52,6.40216894907,8.88630923261,4.2162219158,19.1789731236,16.9844791682,48.4605486526,27.8732988097,50.9384680886,7.55004567534,10.6691035123,20.1159617128
53,6.49326571904,9.0642889132,4.28476410263,19.612517211,17.0895807463,49.9366497656,28.3452357088,51.7055458755,7.7243852679,10.7325605216,20.4988793832
54,6.61713202238,9.32429890414,4.38413649299,19.6213238593,17.5305994007,50.6216503008,28.9415965971,53.7837409012,7.88746941716,10.9364279299,20.9648375826
55,6.60616962645,9.45382961229,4.43879265867,19.9030908162,17.9540386775,52.3920917159,29.585753092,55.245130691,7.99079537758,11.3544003981,21.4924092666
56,6.71645381076,9.59323626528,4.48835338086,20.6178886305,18.3149718786,52.7169549566,29.8596693826,55.4181561417,8.17398921425,11.477226157,21.7376899818
57,6.93157265224,9.80009978257,4.5988624956,20.6310731096,18.8144947259,54.1971103874,30.60450204,56.5912406594,8.27140280759,11.7209554435,22.2161314104
58,7.01717415345,10.0386131751,4.62962630214,21.0746806779,19.3927736101,55.2350429743,31.341612856,57.7747071221,8.45730311764,11.796740903,22.6758274892
59,7.16652782858,10.2665304559,4.71148968529,21.4842728148,19.7622246034,55.4949568542,31.7777104143,58.5935981591,8.69439088624,12.1915469908,23.0143248693
60,7.3398366628,10.6094759867,4.77270320345,22.017404874,20.5350297499,55.7126488049,32.371439319,59.264751302,8.85043096138,12.3346261418,23.3808347006
61,7.49383913672,10.57466637,4.8321844878,22.623289257,20.5339008397,55.5906519306,32.9088399766,60.242957843,8.99021180871,12.4181171721,23.6208658822
62,7.67225731996,10.7218344914,4.90527037924,22.8658574997,21.0989901604,56.2384480523,33.6451397763,61.9609949468,9.17177038327,12.778968973,24.1059531982
63,7.86295955046,10.9924695038,5.03839260451,23.201337208,21.4927330356,58.4458570509,34.1748807615,62.8803260211,9.40159166596,12.8012331367,24.6291780539
64,8.11300799328,11.1054667279,5.14223812394,23.4498134467,21.8654053054,59.5740623214,34.7253554826,64.6760732685,9.55044869806,13.298634049,25.1500505417
65,8.18178090533,11.2762672576,5.22228230227,23.8441357181,21.7351060028,61.0033457437,35.2930856876,65.3429796568,9.69361310977,13.6386620855,25.5231258469
66,8.32470125111,11.4148239913,5.28327400066,24.2502663192,21.8874089644,62.0152557762,35.7653813171,65.9367237945,9.799593489,13.778921635,25.8456350538
67,8.59796783272,11.5670319474,5.33984182538,24.7156538585,22.1839691049,62.6997225583,36.2712564903,66.7807093306,10.0338755954,14.1277896291,26.2317818173
68,8.78531783949,11.6079071933,5.38327868218,25.0109908282,22.5257907654,64.5741014938,36.892086197,67.9876161192,10.125084258,14.4512702237,26.73434436
69,8.92064051544,11.7493472035,5.47208086505,25.2775371183,22.922072015,64.8814137854,37.1279924204,69.5059762471,10.2218974663,14.5234532832,27.060241092
70,9.0576439573,11.9354737485,5.5968157724,25.8743699427,23.4162896857,65.8933238179,37.6719200821,69.8031570471,10.367481158,14.686941969,27.4303417181
71,9.17014827779,12.0598590979,5.7093088832,26.1249117883,23.6009348433,67.0765042006,38.0914225026,70.8873339122,10.4880814616,14.7611962034,27.7969701171
72,9.29481142774,12.5065813324,5.77266209112,26.2980112355,24.0601570055,68.0577768869,38.4126077887,72.230676768,10.7321811031,14.9461200794,28.2311585718
73,9.40198167933,12.7243880605,5.84391598975,26.7307310948,24.0505246521,69.3934588149,39.0064264935,73.6592407637,10.87896097,15.0768076582,28.6766436177
