Time(Iteration),AccReward
0,1.26516030643,0.164134952707,1.26363605058,-0.0197485847306,1.26936990094,2.52983303857,-1.00410991501,-0.177135431563,0.306914508983,0.407167928045,0.600522275496
1,1.59137319934,4.20528228596,1.48965341341,0.229247210533,1.3145541867,2.75573523993,-0.975836556896,12.5723659517,0.520807109796,1.13756714092,2.48407491814
2,1.65126153401,4.06548159133,1.75916383196,0.463624562179,14.576839011,15.0436143362,9.65494472897,18.6346009407,0.673879994011,9.62708510524,7.61504956356
3,1.63222477832,5.59392157315,1.97408785817,0.524189327677,20.3601480714,15.1995396869,9.90027772553,20.5292981649,0.766856235046,10.1871303962,8.66676738172
4,6.53814231087,5.83473648753,2.32812700011,0.614914264419,21.1334652179,15.2033122165,10.1326165823,30.4029608398,0.885068019167,10.8328920257,10.3906234964
5,7.11964466347,4.97784919207,3.08807354456,2.5249519706,33.1705395121,5.05072568371,11.1933475268,34.619022118,1.31525699003,12.296696704,11.5356107905
6,7.52133556021,5.68238288143,3.30400873669,2.75550735817,30.6710133108,5.37646253517,13.6500788197,90.9821845217,1.53233747669,12.6029184194,17.407822962
7,7.58681219335,6.33976218702,3.49654982668,2.98695167914,31.080351418,5.48523475999,13.2058605858,98.9395425596,1.94522851113,12.475441351,18.3541735072
8,9.91814808212,6.71245908066,3.83279676679,3.5782770515,29.479850927,7.19903411482,13.7330651057,187.263941149,2.14116645343,12.7697283903,27.6628467122
9,10.646955425,6.90866863242,4.10501288254,5.51152463417,27.6859371725,7.46687939719,14.1375300616,192.579485711,2.27900663806,13.08655268,28.4407553234
10,11.1273483238,7.20430458765,4.07117912252,5.69715471291,47.0641469389,7.654363084,14.3874306079,215.57482686,2.4513248213,17.6790088093,33.2911087868
11,11.2039193772,7.50294424379,4.29269819928,9.11206118659,87.1991525208,7.93954436509,14.6382790549,197.006996669,3.27645643732,18.4820570494,36.0654109104
12,11.4439163387,8.1271456295,4.78976329745,9.35349804025,83.2758463137,8.20755797645,14.194060821,213.646328995,4.08604454151,19.2935076474,37.6417669601
13,16.6541122477,9.5021306521,5.39094595831,9.6752495977,83.6178840961,8.37182180492,14.4976745813,214.460304801,3.95649396147,19.6045219988,38.57311397
14,16.698780807,10.1108264264,5.58416055852,9.96226532766,117.299902203,8.03612200081,15.5935063358,210.64336998,6.52619273473,22.4753900607,42.2930516434
