Time(Iteration),0,1,2,3,4,5,6,7,8,9,AverageAccReward
0,0.306993296333,0.238008324743,-0.102517774983,-0.0822296327508,4.20581753605,0.668959675892,-0.352792286398,0.0605760853275,-0.829828942606,0.201676888779,0.431466317039
1,0.531725062437,0.552343599198,0.372885585287,-0.206240225462,4.19894119298,1.85954238074,1.91665255565,-0.0492442074178,-1.18925825497,0.0590050514893,0.804635273993
2,0.737935787396,0.705175675506,0.589531389272,-0.0230151309688,4.10470661547,1.07580269604,4.12589944168,0.330686887765,-0.790388877039,0.818623117558,1.16749576027
3,0.913524039846,0.875708625922,0.943310149793,0.000122664924318,6.86658226821,1.21391980641,6.84804607725,0.149279773833,-0.220031397336,1.34318703602,1.89336490449
4,1.12948353581,1.34868440552,1.11490853219,0.185029113608,9.31156601958,2.2754791442,8.9754002004,0.599481844455,-0.729323737632,1.59612768362,2.58068367418
5,1.31099628081,1.71887026077,1.24153817885,0.114596685106,12.1812777607,2.55972120286,9.67392512425,0.849424116458,-0.883131276075,2.49056802476,3.12577863585
6,1.5034606071,2.10120509794,1.38047179856,0.365492784131,14.8012186098,2.69336773332,12.2470394074,1.07808725086,-1.00274767535,2.97877581898,3.81463714327
7,1.73230675165,2.40949917293,1.40096992436,0.508373848519,18.1623308602,3.20046177788,14.1273431942,1.3151991747,-1.01641309295,3.26734877637,4.51074203879
8,1.86125464523,2.38719040876,1.56817964441,0.548001986421,20.974056518,3.76535721538,16.098814914,1.72048443277,-1.74912023539,3.99327486716,5.11674943967
9,2.03852615376,2.67956055545,1.63666241833,0.650169733917,23.142788972,4.60238692171,18.6863308725,1.87328535403,-1.1669991572,4.55274929629,5.86954611208
10,2.25739805581,2.88343625455,1.58699902337,0.611307635878,22.70755965,5.30421171168,20.7702601313,1.89533959526,-1.06244587103,5.49226624346,6.24463324302
11,2.48149227352,3.11498564458,1.6026696948,0.76660126878,24.9207487524,5.85587371998,23.434878774,2.23661541851,-0.296548708926,6.03157491708,7.01488917547
12,2.65708052597,3.31165785727,1.81712145544,0.719833459132,26.0739540056,6.27310008236,25.7226535717,2.03564822036,-0.0760933893287,6.62875844911,7.51637142376
13,2.85308972423,3.68914446421,1.82774312026,0.603200421249,28.9424075064,7.65538718643,27.9105091612,2.40311022775,0.549322468526,7.15923945002,8.35931537303
14,3.1772658278,4.11244383409,2.03898083626,0.60565916265,30.8259069019,7.91339606774,30.4672512105,2.50040289162,0.726702228931,7.72101192195,9.00890208834
15,3.33750998231,4.31195138824,2.1035932692,0.481645743981,33.6779186908,8.14203774216,33.3811973925,3.01622466479,0.679497061513,8.39005832247,9.7521634258
16,3.59281417409,4.57545361725,2.38143944499,0.566775522923,33.5788925517,7.8857504664,34.3884318126,3.61776737198,0.96733156246,9.13496179462,10.0689618319
17,3.88602559588,4.81880572652,2.59970546574,0.640730178956,36.0148614178,8.65008814659,36.8142360445,3.68912648728,0.398258500485,9.25384303262,10.6765680596
18,4.17222635198,5.07385333184,2.72724957984,0.634597682352,37.8833135256,9.17358570186,39.9650442248,3.81419981412,0.341666168204,10.1444054491,11.393014183
19,4.36993452711,5.40893129194,2.80457647512,0.580468131033,38.7715940133,9.51750797476,42.0775181546,3.93366933009,0.256287945278,10.49769112,11.8218178963
20,4.5475164937,5.79715545191,2.85661001043,0.544940228403,40.1107936022,10.2331287971,43.4533029675,4.01797816037,0.0327480429584,11.1766854446,12.2770859199
21,4.79813594406,5.99446647027,2.94406312334,0.763127463645,41.4416097688,11.5024395604,45.9462582137,4.28290265635,-0.699959099483,11.9582030224,12.8931247123
22,5.08482993897,6.44448987878,3.05444884865,0.635021446817,41.977821997,12.1583655029,48.5904182357,4.49790037768,0.185266610345,12.5220756631,13.51506385
23,5.2963263435,6.81172244343,3.28735684617,0.814003607266,44.0291304935,12.000050424,51.001209486,5.18503289536,0.614231154304,13.0601257084,14.2099189402
24,5.56464050233,7.25134692218,3.59503998499,0.832471347122,48.0017976844,12.9234302564,52.2961857373,5.551642921,0.633234191049,14.0283759621,15.0678165509
25,5.82307081125,7.46375107951,3.55833573646,0.840224694944,50.9116266045,13.1937048776,53.3285329183,5.74598176445,-0.0491939114137,14.6642710386,15.5480305614
26,6.00783478155,7.69350832509,3.6579261382,0.856587506619,53.5515850708,13.242702648,55.7225813549,5.30740941891,-0.204238026586,15.2958524767,16.1131749694
27,6.19526588543,8.07662201177,3.79844881497,0.858752869868,56.1575196095,13.6834240027,57.9716716776,5.24084554782,-0.855484497998,16.0128212429,16.7139887165
