Time(Iteration),0,1,2,3,4,5,6,7,8,9,AverageAccReward
0,0.112419422762,0.0174158110069,-0.0844501274902,0.225883765844,0.162461026764,0.31166166845,-0.680043649362,0.122986518427,0.265373704872,-0.0187859535196,0.0434922187755
1,0.232019946084,0.240150534688,0.0648799640107,0.174833150601,0.285168768876,0.593203207209,-0.528858471087,0.323221973244,0.230661399239,-0.0484518957343,0.156682857713
2,0.338946377,0.47113028956,0.354998137651,0.489322842668,0.543594026631,0.889738853629,-0.488536869188,0.513509472757,0.471742781245,-0.0192627461619,0.356518316579
3,0.396999074003,0.657619005297,0.593604007858,0.559442517784,0.810841930717,1.22215704251,-0.490372524237,0.789940406997,0.440482480961,0.100797825947,0.508151176784
4,0.468909512006,0.661914766373,0.936629649868,0.785326283628,1.02590771155,1.2617726129,-0.596241792043,1.00210828033,0.703660433092,0.0305453159955,0.628053277369
5,0.658763260468,0.961306296935,1.23963986302,0.776128664475,1.26785020074,1.4034632009,-0.340229535251,1.36365371167,0.749955938263,0.151899161102,0.823243076232
6,0.66530285507,1.21268286153,1.56121600188,0.854712112446,1.48560694349,1.57109048825,-0.0321293552689,1.48962875322,0.807037856956,0.059010931973,0.967415944954
7,0.674629903528,1.12385752639,1.88903472355,1.14614473182,1.71806321971,1.65081032539,-0.0611984420404,1.68359934029,0.778530119329,0.115474157288,1.07189456053
8,0.750872672245,1.23813143434,2.39526572335,1.70386951718,1.92217503498,2.00548115045,0.297876983176,1.87499998402,0.662496657064,0.354896976135,1.32060661329
9,1.00549837443,1.44557781633,2.67641177732,1.62818690996,2.123330831,2.23441443786,0.590515996959,2.14038448814,0.707129272508,0.456552293977,1.50080021985
10,1.23175023411,1.69920360789,3.12270836611,1.71220003858,2.33466743973,2.59442924346,0.838899784922,2.35296578715,0.823909650347,0.540988922839,1.72517230751
11,1.47574366555,1.83865442269,3.48164435216,2.11737366315,2.53472639898,3.09934266125,1.01777579534,2.54972324195,0.947146983265,0.628540045701,1.969067123
12,1.68920217267,2.02828752557,3.77596233972,2.17952335,2.88943380681,3.42017412083,1.21140442906,2.86132522775,0.777408033211,0.612033322416,2.1444754328
13,1.87076203112,2.15710047965,4.06966061524,2.2755861187,3.09761822487,3.84600869145,1.13138972441,3.13450228191,0.986762989458,0.755367201807,2.33247583586
14,2.0288829584,2.16442528748,4.28597302206,2.65227302351,3.40458729799,4.19229130924,1.26893137559,3.35022033061,1.22499206315,0.983094856134,2.55556715242
15,2.17247599218,2.35049348092,4.53845874688,2.83862378185,3.73427409526,4.43565156171,0.94579652713,3.43546736872,1.30472090184,0.986892547159,2.67428550036
16,2.35007546121,2.63220049544,4.80387825829,2.8280885513,3.94795126236,4.6053002429,1.05340938425,3.72001626741,1.59467197607,1.03902335456,2.85746152538
17,2.4990592039,2.82107393533,5.18270015983,2.93069040512,4.1502526266,4.75642054406,1.27813512378,4.06946551472,1.71396051848,1.18180027127,3.05835583031
18,2.63754867712,3.04776991807,5.55803182515,3.23608910953,4.39326787914,5.14137248336,1.3996816693,4.43725508538,1.90770394783,1.20549760709,3.2964218202
19,2.87517840685,3.20310287455,5.90119005892,3.55909194008,4.59194701717,5.59913627333,1.56763012418,4.63312180833,1.85637901935,1.25797679442,3.50447543172
20,3.06226170048,3.434294482,6.27275311179,3.71426616778,4.84585848543,5.8579149335,1.6015197135,4.87709061091,2.08362638349,1.26350270856,3.70130882974
21,3.3209041399,3.65888513155,6.559737496,4.12418899497,5.11993119357,6.22603770654,1.76960478072,5.2394716034,2.37083558026,1.32012720495,3.97097238319
22,3.46189569413,3.85769889822,6.80998907929,4.1893821409,5.4299773138,6.39284297735,1.66671930972,5.56932113235,2.44889188961,1.35904940401,4.11857678394
23,3.63395542896,4.0839846985,7.16075779023,4.58321742997,5.65538075423,6.67315301096,1.88889556191,5.81000377111,2.61258736676,1.5679273839,4.36698631965
24,3.86449892389,4.28627112548,7.45702170658,4.91256853837,5.86279728638,7.04167940724,2.11947076272,6.02638126065,2.91882791163,1.69830699466,4.61878239176
25,4.03878587539,4.37117009297,7.74703147285,5.01130581928,6.08882019095,7.39256814574,1.98369426026,6.20730292303,3.16242242164,1.71579508047,4.77188962826
26,4.17401631842,4.51918469767,7.93043794253,4.97329829301,6.34185111181,7.61692946204,1.90306819995,6.51820021595,3.28440150744,1.84628324874,4.91076709976
27,4.37281370257,4.67527543015,8.02791739823,5.29030942364,6.58013575114,7.92506878015,2.22233421111,6.69526721959,3.24779053882,1.9692793986,5.1006191854
28,4.55773402497,4.90644855273,8.33460054638,5.55166387467,6.81680176314,8.1564696216,2.6007926835,6.81027219276,3.16909052385,1.96846110176,5.28723348854
29,4.74687313053,5.20417127377,8.59995694372,5.84999733764,6.99416965234,8.46427443583,2.76647488593,6.95772127212,3.26405710031,2.0407624261,5.48884584583
