Time(Iteration),0,1,2,3,4,5,6,7,8,9,AverageAccReward
0,0.270028748429,0.190883945228,0.173443309563,0.359920802919,-0.165765038254,-1.15099487598,-4.67228900339,5.98856903661,-5.09680584444,0.203898624807,-0.389911029451
1,0.712169103017,0.294153489391,-0.402811788191,0.698773247015,-0.799768338192,-1.56612533871,-4.59665353321,6.15366920361,-4.49979229407,0.428443368736,-0.357794288061
2,0.943169952561,-0.156115743916,-0.236942674604,3.51069803819,0.785395690817,1.46783207191,-1.6825715605,6.7076225609,-2.94806083487,1.08995223871,0.94809797392
3,1.12814568361,-0.108900229352,-0.0387813607819,3.62389978105,1.46573157267,1.98136719679,6.95392988184,7.15830099344,-1.98377623465,0.400508362407,2.0580425647
4,1.34705795462,0.120742790165,0.0947064279923,5.14347127327,1.62329431764,3.31353977702,7.23457334463,7.41315099378,21.3939439416,0.0999159509713,4.77843967717
5,1.55227161377,0.183937290545,0.561504973428,7.4990300445,2.14112615856,3.56302889193,6.66199320393,8.57253967524,23.0448163003,0.795495892125,5.45757440443
6,1.69453380414,0.688999352324,0.695229885742,7.56223072198,2.27814567719,3.65725586311,6.27851542838,12.4741346441,25.3656292423,1.60387047059,6.22985450899
7,1.87863240872,0.859857961577,0.787181011881,8.66827320966,2.45171193289,3.5696858894,13.0875302401,12.9154299039,25.3613846432,1.84059999715,7.14202871985
8,2.08485806128,0.987370171849,0.360906488271,9.65240797943,2.53847034442,3.38150954043,13.5582434617,13.1581529676,30.4187925663,2.06407598478,7.8204787566
9,1.98994085361,1.1727378529,0.137867772963,11.5646753782,2.68838047381,3.73429095726,14.0970044023,13.4754407847,31.2571495074,2.40675262101,8.2524240604
10,2.11666946332,1.50161842255,0.28887063239,13.5008947667,3.3926428107,3.99596010198,24.8733065739,13.730290785,31.6491187505,4.64887352091,9.9698245828
11,2.29127522363,1.54220129077,0.400287900457,13.3206740328,3.59526290054,2.63908298374,25.7513309116,13.9321044221,31.6508709066,4.8422989333,9.99653895055
12,2.49141957068,1.53788344964,0.543384616442,40.2914919622,3.53039444035,1.51240362464,26.4568759383,14.6555533418,32.1838224063,5.26877486094,12.8472004211
13,2.69923840654,1.7243016909,0.646947607564,39.7568256101,3.88886058286,1.78586586876,28.2159445945,14.8903962391,32.506018421,5.47238304584,13.1586782067
14,2.85808860351,2.16143795718,0.82391515,39.6003623464,9.5852169702,3.9765926153,29.9182826696,22.6126209248,32.7587183373,5.67441228045,14.9969647855
15,3.01804503596,2.40029132913,0.995176610546,39.6850446323,9.80783784517,4.71236732613,170.055689698,22.9301023498,47.6656790153,5.94523322881,30.7215467071
16,3.02393719418,3.48092282078,0.931665827398,39.7835548519,10.4706841338,-2.42048695303,170.698838461,24.1528617302,48.1439235052,6.15261041297,30.4418511984
17,1.72167947565,3.81423671603,1.0859444824,40.6733633478,-12.3824858553,-2.46247419236,170.921425096,11.7725363839,48.6550347425,1.0455261119,26.4844786309
18,2.28260383544,5.5062079877,1.40987353536,40.5478475,-12.0514515181,-2.09037584867,175.057929177,12.0289897998,49.3009586801,1.21281622589,27.3205399374
19,2.49106985008,5.02968432047,1.24164175754,40.5611067578,-11.9038163058,-2.2241446463,175.692827545,12.2834571121,49.7334742062,1.36857520203,27.4273875799
20,2.64847574518,5.49481840895,-0.264562882437,47.1368944221,-12.6694605619,-2.20364090957,176.202580541,12.5577848123,49.2273517141,1.73092089957,27.9861162189
21,2.97049829355,5.61294455278,-1.31888319723,46.8322544095,-12.928235751,-9.69182772144,177.029513981,14.0265852806,49.456065212,2.19373128288,27.4182646343
22,3.05702008596,5.61728949008,-1.23880656942,47.0351089492,-12.9243363846,-9.67612271795,177.523877837,16.1326625197,50.1731160209,2.34786684773,27.8047676079
23,3.30911282006,5.69304627918,-5.56833372548,47.351636257,-12.7461593585,-9.48547030203,162.848445848,16.3139914702,50.3741919893,5.95863325368,26.4049094531
24,3.660271205,5.90201489457,-5.51944945574,47.1950997113,-12.8212576112,-8.92479916256,162.736865393,16.5340480413,51.498818146,6.18951608293,26.6451127245
25,3.59141791842,6.14804666209,-5.43502621825,43.7649310292,-12.6487885737,-7.79774096857,163.722843714,16.7992557662,44.2350213268,6.47052581978,25.8850486476
26,3.69127929209,6.3755022401,-5.30689126696,44.4541524165,-12.9761443387,-8.07502995436,164.321020189,35.5833833239,44.7059529381,6.65820824084,27.943143308
27,3.92532082539,6.89427777577,-5.19287773123,44.8264185644,-12.870556443,-7.7157616727,165.149620819,39.0638467045,45.199698579,6.83493451545,28.6114921937
28,4.17565639351,7.02230057621,-5.40417938891,44.7631633166,-12.4799013614,-3.46713089793,169.29057581,39.6445545332,47.4004508426,7.07742271715,29.8022912541
29,4.34464943795,5.82889800267,-5.30005569404,44.6069520543,-12.2636702257,-2.34007270394,169.095710285,39.8789623007,54.7040275848,7.18489451969,30.5740295561
30,4.70994422137,5.56096447216,-5.32921450915,44.4574528616,-14.5530421973,-1.91220671739,170.733184782,41.0383509822,55.6731356413,3.45390543672,30.3832474973
31,5.11875160759,6.1864509806,-5.21463745124,45.4922371127,-14.560403453,-2.74009083838,170.777964306,41.2934078887,56.3544485583,3.64023534141,30.6348364052
32,5.29519696035,7.4784657368,-5.09887432171,45.9568764589,-14.1589605505,-3.32310903654,170.925845946,41.5570858987,57.4514168525,4.14162463846,31.0225568583
33,5.40343820693,7.70986342851,-5.0494921033,46.545988627,-14.067157175,-3.21250013398,172.70386617,42.3298790441,57.9828323724,4.30468749833,31.4651405935
34,6.22190827142,7.82298694117,-4.9569302254,43.3206664013,-13.9340841192,-3.1542357728,173.452310361,44.6996215702,58.83685355,3.27567228602,31.5584769263
35,6.47784921564,7.32018071187,-6.16232748108,43.2227657748,-17.5962699951,-3.50211868822,174.328797184,45.359082988,57.5472464624,4.35304955397,31.1348255727
36,6.69928146917,4.06560674682,-6.37922321513,43.4878129622,-17.4835549956,-3.31243792438,175.530368429,35.6019497299,63.056359632,4.51472268873,30.5780885523
37,6.92334656531,4.00199269409,-6.25269868355,5.35577237094,-17.0029794327,-5.55348079946,176.135376364,42.0319099687,63.0515801326,4.67091977652,27.3361738956
38,-3.5092592598,1.18066633512,-6.12628977388,5.22635451945,-16.789806673,-0.544230572917,181.281478745,41.653947803,61.0001045682,4.91612768051,26.8289093372
39,-3.32823512305,2.28825247815,-6.234622175,6.64660884019,-16.5200821027,-4.4663040756,181.887769816,42.854318538,67.2087142098,4.7495276394,27.5085948046
40,-3.2042307577,2.89934865386,-6.04620559081,7.4178537475,-16.3857353143,-6.51758322267,181.022982089,48.9715090063,60.9454737274,4.96168894896,27.4065101288
41,-3.01756757653,4.31033307469,-6.07715354201,7.93540616694,-16.0882869355,-6.664218216,181.403578974,49.4492134756,61.3502477318,5.34308515257,27.7944638306
42,-2.8813674357,4.96532580108,-6.16667092777,10.2243682597,-16.3486092571,-6.50005381554,182.632895175,49.8681867622,61.368182838,5.51981469082,28.268207209
43,-3.9232019025,5.18138250191,-8.89443234995,13.297534543,-15.6523654527,-6.56509822776,183.241951894,51.4040773803,60.1612421679,5.76319368229,28.4014284237
44,-3.75601071924,5.4727690166,-8.76406278696,16.7276415441,-15.3962051128,-7.01719259354,183.679959165,51.5329682145,62.3619944314,5.35828409792,29.0200145257
45,-3.56144532946,5.81444898703,-9.52686592875,18.2062735791,-15.152977694,-7.24042729053,183.989694262,51.8266267502,63.889120469,5.55678786233,29.3801235667
46,-3.35738726733,5.92021062435,-9.27275233762,20.0989561117,-14.8021587626,-7.14356570011,179.422243112,52.9860154316,56.5743729735,5.7590447338,28.6184978919
47,-3.10422787924,6.1445711032,-9.19267570981,20.59077749,-14.5557700561,-5.08736890175,179.604046774,53.6428430459,58.6879384411,5.87515264844,29.2605286956
48,-3.21564344322,6.39402360769,-9.10773715888,21.2448932987,-14.629790373,-7.98765521664,180.034152569,53.8636547316,60.6626250716,6.09821366918,29.3356736756
49,-3.07129972698,6.60802152121,-10.4706885341,21.5276144372,-14.4372434574,-10.2286980917,180.96573777,54.6666444578,61.072249625,6.15883737649,29.2791175378
50,-2.99172568174,7.02398701424,-11.2005732625,21.7182446817,-14.4278914506,-15.2728568447,181.686728117,55.2353197686,61.3852516459,6.2956467986,28.9452130787
51,-2.81925987646,9.57849219709,-11.0764580581,22.9944611007,-0.127747211059,-14.2586092303,181.815366031,55.4524221292,63.4473505614,6.46672903173,31.1472746676
52,-1.15400500748,9.83954223103,-11.0365529046,23.5960092787,-0.024181464495,-14.3009865501,184.438174848,56.4008658553,68.1062884898,6.67280760818,32.2537962384
