Time(Iteration),0,1,2,3,4,5,6,7,8,9,AverageAccOptimalReward
0,0.182567652686,0.178509960359,0.349732891933,0.274762946319,0.21506578083,0.291363134755,0.0090721508144,0.260871826543,0.264852907496,0.137099834053,0.216389908579
1,0.393080330963,0.42784492355,0.749388746716,0.736576953473,0.38449139487,0.621368846445,0.170528097466,0.453823713319,0.479924184254,0.358819741404,0.477584693246
2,0.591368255173,0.693463398802,1.09017567405,0.934627000446,0.65792181754,0.921136981732,0.520290063346,0.669925888387,0.722678426998,0.557939183547,0.735952669003
3,0.744894340868,0.859009285839,1.45475553896,1.10993479198,0.886813397726,1.37890077171,0.770353457967,0.85158321301,0.914879096022,0.757543063954,0.972866695804
4,0.88106910339,1.01486352835,1.80847308513,1.52709040732,1.17407857918,1.69809456867,1.0876945691,1.12735145969,0.988378835551,0.913271553762,1.22203656901
5,1.05410044949,1.11504492155,2.08524604529,1.84680829334,1.45655801504,2.04236963589,1.31424715515,1.31461363711,1.11584778705,1.06312597689,1.44079619168
6,1.21378444383,1.31060146684,2.42448682767,2.33218960239,1.73867158266,2.41332988571,1.54535309393,1.55505995376,1.08327710604,1.18620044925,1.68029544121
7,1.33514465025,1.49693322744,2.72662866016,2.76399344335,1.95369923152,2.87080933766,1.64310785338,1.84972426732,1.32501692775,1.37228474651,1.93373423454
8,1.56118375729,1.68299177313,3.02249019394,3.02927507988,2.24502853306,3.3291217932,1.88396297941,2.09764462999,1.60965032982,1.54776554947,2.20091146192
9,1.7874124522,1.89301604762,3.40131209547,3.52309009098,2.47184783517,3.54668369083,2.22837041237,2.40284596877,1.74507495587,1.83676477544,2.48364183247
10,1.90738846476,2.01461357589,3.70059401162,3.88643031418,2.67173071601,3.84442865424,2.56320903503,2.67402374657,1.8771340478,2.09580434227,2.72353569084
11,2.10969050205,2.17193441343,4.04073294553,4.26159803507,2.90601007676,4.25597438216,2.68195731407,3.07048079267,2.02934942902,2.22289952755,2.97506274183
12,2.25004784879,2.31467357157,4.3685516672,4.50553131526,3.10850014613,4.56777606242,2.85352233765,3.35357629075,2.05960984737,2.42142535557,3.18032144427
13,2.39610739461,2.46065470248,4.70080217309,4.85872038102,3.3679742295,4.82734278614,2.88757722005,3.62543746555,2.02834954709,2.5834654517,3.37364313512
14,2.5441898865,2.71505097768,5.09276330568,5.12511128036,3.63368844272,5.1913773568,3.14046080844,3.87489129237,2.25065131217,2.91333208262,3.64815167453
15,2.73500240618,2.95977862148,5.38377195145,5.39250003649,3.8442704073,5.4127093894,3.45629750647,4.16123311271,2.4778236896,3.09035411628,3.89137412374
16,2.94267786202,3.16796927343,5.70639045134,5.76701920394,4.0823721731,5.6915118702,3.72106980135,4.41828093615,2.58152418451,3.23282760252,4.13116433586
17,3.05714719604,3.37262929876,6.1028565728,6.08746989723,4.30976833654,5.93066402686,3.89545919559,4.6798058315,2.66400318666,3.43160644003,4.3531409982
18,3.26539441018,3.54863838191,6.3923838645,6.41887054351,4.69112607254,6.34051747381,3.97106716841,4.93557417016,2.98380548102,3.66413796415,4.62115155302
19,3.41527045378,3.68716695938,6.76394691738,6.95745175909,4.93511360942,6.70018363275,4.15033761013,5.19106251385,3.20930968759,3.97826228373,4.89881054271
20,3.55914264026,3.85643082434,7.06465270529,7.24888437847,5.12303591579,6.86808927529,4.50141965159,5.47936286289,3.1792995646,4.15787090683,5.10381887253
21,3.78469432926,4.04991234283,7.50657837842,7.68036846882,5.39407306972,7.05316294784,4.72729163627,5.64508869993,3.2547839571,4.28043983641,5.33763936666
22,3.92240518348,4.20481612937,7.68750430763,7.8364705987,5.63507107997,7.44468669412,5.02384793362,5.89002565829,3.4360894046,4.53567070068,5.56165876905
23,4.09943165762,4.35574541875,8.06283597295,8.20263419336,5.88065148109,7.76038738355,5.28532206157,6.0706663418,3.56528561951,4.77855729287,5.80615174231
24,4.28335642525,4.4911852687,8.35236326466,8.5145053924,6.12254404135,8.10172394321,5.56821410135,6.27900123539,3.7754296675,4.91957879183,6.04079021316
25,4.44987521139,4.67243726308,8.83050930713,8.8019596168,6.35059331638,8.43318206463,5.93519741358,6.60700884477,3.72244683516,5.16011456862,6.29633244415
26,4.62781717747,4.88953911589,9.10034714644,8.94747381229,6.59868608293,8.58544124275,6.1854239501,6.81257473133,3.85155300613,5.33699800498,6.49358542703
27,4.82860415911,5.09218904818,9.47748063516,9.49319213398,6.81696409087,8.90145117342,6.39902629822,7.01184961855,4.07842383885,5.50863387568,6.7607814872
28,5.00014618463,5.29008372826,9.73256873425,9.69379878204,7.03338716349,9.06303496913,6.72904267508,7.21880805548,4.20276549118,5.6993963415,6.9663032125
29,5.15513781989,5.49075967413,10.0361685249,10.0171974194,7.25198087381,9.23115812264,6.93410045467,7.486378498,4.29083452355,5.86889390703,7.1762609818
30,5.38673245271,5.66420590456,10.4291650651,10.2612805086,7.46040044515,9.50577693674,7.11963149105,7.78586984617,4.41517617588,6.04459170816,7.40728305341
31,5.5667879104,5.88895296356,10.8004291421,10.5888227943,7.7013984554,9.74030792743,7.49489354801,8.01743943362,4.56076813963,6.20639131956,7.6566191634
32,5.74645619877,6.03057231276,11.1500240966,10.8856170092,7.90200548978,10.064342327,7.76823245977,8.30359091618,4.88972828171,6.38750308224,7.91280721741
33,5.88231719332,6.23580060815,11.3239172565,11.0960266246,8.12713548809,10.3322475551,7.92356848,8.52896063272,5.0498293977,6.54573665334,8.10455398895
34,6.03847129013,6.42022816739,11.7187028254,11.4406492203,8.34320460268,10.6311009941,7.86467480305,8.82841096736,5.08901161488,6.71053259653,8.30849870818
