Time(Iteration),0,1,2,3,4,5,6,7,8,9,AverageAccOptimalReward
23,22.8232596524,25.1274184102,18.9197289503,16.5006034757,22.7572990056,8.68473567056,17.6938415581,18.1450089972,16.7428938253,24.7871119231,19.2181901469
24,23.7405915842,26.2074114282,19.802609206,17.285735582,23.8580779584,9.11256226612,18.4550816077,18.8555808763,17.3415447298,25.7443702197,20.0403565458
25,24.6991155563,27.2141758842,20.4669859871,18.0058667358,24.9145040103,9.42188748028,19.1720055636,19.5839926465,17.8480676352,26.7520575161,20.8078659015
26,25.5727478997,28.2062190303,21.3810992237,18.6575726065,25.7173924262,9.86309894187,19.8493306801,20.4544486376,18.5810860976,27.6737361182,21.5956731662
27,26.3500353394,29.1895814105,22.1016033521,19.4044540033,26.5597399496,10.25279476,20.5402476718,21.1953934813,19.3765095114,28.8793842131,22.3849743693
28,27.231817889,30.1240501297,22.8625506821,20.1288177714,27.5731869357,10.6595436415,21.3310312917,22.0625280125,20.1720424056,30.0141378371,23.2159706596
29,28.1329002988,31.3185647988,23.6774036055,20.8094449936,28.7405948528,11.0183911495,22.0920751307,22.8658039937,20.8111965619,31.0378970879,24.0504272473
30,28.9408953395,32.5221511253,24.5965150186,21.3992515692,29.7079213286,11.375991897,22.8430408922,23.5912438208,21.4990886601,32.1298423478,24.8605941999
31,29.7843007395,33.6148907498,25.4048845939,22.1175721058,30.3907880681,11.8040225355,23.5341942107,24.4061599823,22.1104270218,33.1726325073,25.6339872515
32,30.812920183,34.651173911,26.2122474255,22.7794434912,31.4277718969,12.1407573421,24.2390922368,25.152701324,22.9069318406,34.2823610199,26.4605400671
33,31.6697956912,35.8438198531,26.9790202773,23.6424675606,32.3817150343,12.5016488301,24.990162276,26.0395189971,23.6024710638,35.4844530796,27.3135072663
34,32.7152756446,36.8516159508,27.7045007171,24.361447455,33.3014647639,12.8457634806,25.7516001559,26.798950318,24.338977043,36.6916089405,28.1361204469
35,33.7074023979,37.8498109354,28.5056268927,25.0182616417,34.2089784659,13.2821603631,26.4841063345,27.4451964689,25.0657103568,37.6618107631,28.922906462
36,34.513786536,38.932134677,29.2840474255,25.784765182,35.0708619816,13.6534237547,27.230218356,28.1599418434,25.7723649974,38.8123457016,29.7213890455
37,35.3278858535,40.0609465913,30.1325432272,26.3770183638,36.2251897916,14.0131015909,27.9816546448,28.9681374402,26.5936258704,39.7095889285,30.5389692302
38,36.3459304574,41.222275049,31.0026456191,27.0506211685,37.3278068368,14.3844985687,28.5640357108,29.7001844249,27.2959767601,40.7691063884,31.3663080984
39,37.2213679877,42.1400680224,31.7113993228,27.7431919449,38.2027539429,14.7515354465,29.3279348238,30.433266194,28.0346471032,41.7172235472,32.1283388335
40,38.1444883425,43.2759006436,32.5144701763,28.4078948602,39.1030935961,15.1539491334,30.0585455917,31.1245032517,28.760357326,42.7980383181,32.9341241239
41,39.1620723782,44.6543978615,33.3031753808,29.1013726901,40.1434164927,15.4889323265,30.7302134255,31.8646261894,29.4917167797,43.768898345,33.7708821869
42,40.2051594136,45.6946207084,34.140832908,29.8773709666,41.2050209995,15.8606111129,31.6344479939,32.6522448119,30.1774923636,44.8768280258,34.6324629304
43,41.2405885941,46.7564721915,34.897091433,30.6999184245,42.0238339173,16.1685659491,32.309235205,33.4770940932,30.9506101423,45.9152477821,35.4438657732
44,42.1334137607,47.6617463823,35.7043472983,31.3833942463,42.7672354766,16.4675657107,32.923118887,34.3378206108,31.6851774418,46.9819577736,36.2045777588
45,43.1538760097,48.8148565064,36.4106513167,31.982646312,43.7556231305,16.8826636389,33.7201173321,35.2023166073,32.3136097741,48.0851344335,37.0321495061
46,43.884684712,49.8545664344,37.1232687983,32.7553751452,44.5992408744,17.2659299864,34.5361674314,35.7869017253,32.9456383334,49.3266405748,37.8078414016
47,44.8490414108,50.6707717218,37.9705120508,33.4007568348,45.5193917314,17.6622883016,35.0992495884,36.6376569574,33.6839579185,50.2156257566,38.5709252272
48,45.8704080319,51.6294356264,38.741488403,34.1724761852,46.5191201191,17.9883344493,35.8678977885,37.4024144435,34.5682434302,51.3883853017,39.4148203779
49,46.887303101,52.7991757999,39.3854112535,34.8778093999,47.5829660251,18.3092130712,36.5975833853,38.0673105584,35.3018461433,52.3817483693,40.2190367107
50,47.7782545518,53.8888302014,40.1617902608,35.6797613448,48.4265500291,18.7189502868,37.3062695039,38.8336776205,36.0969343396,53.4904911641,41.0381509303
51,48.7843415111,54.9043280969,40.9918576069,36.4594227032,49.3406882427,19.0910190653,38.002319953,39.5571299007,36.8508561644,54.7004891422,41.8682452387
52,49.6563009518,56.0833525725,41.7881728162,37.1830210265,50.2963289529,19.4771020995,38.6777871491,40.2335304167,37.4918871438,55.5918456408,42.647932877
53,50.4967826591,57.140488689,42.6059926508,37.8759924843,51.1777568404,19.8292447812,39.3213231712,41.1120483645,38.289892531,56.5294494707,43.4378971642
54,51.3982104186,58.1384226031,43.3355724198,38.6635420726,52.139433855,20.1517190714,40.1169886257,41.8612128627,39.0624331888,57.549829227,44.2417364345
55,52.2815093826,59.1747561103,44.06292235,39.3687605528,53.230042073,20.5381612096,40.8753718241,42.5502094707,39.898778472,58.3694744834,45.0349985929
56,53.1221259945,60.2469439873,44.771827725,40.1572337988,54.0693292632,20.893790399,41.6095390642,43.3703189106,40.7945474513,59.3557783444,45.8391434938
57,53.9417830732,61.1994591145,45.6106068316,40.9083958392,54.8476199107,21.2368832828,42.3237087142,44.0675922704,41.5016050807,60.4300034281,46.6067657545
58,54.8968935115,62.1828166015,46.5328430477,41.5384322383,55.8682145102,21.6495987319,43.0767058931,44.8056992946,42.2995144111,61.3251398945,47.4175858134
59,55.8262509132,63.2039137149,47.4300114063,42.2159795012,57.0465148375,22.0611908511,43.8392841944,45.6005146806,43.0309233749,62.2759057251,48.2530489199
60,56.7406854293,64.2452466591,48.1016364999,42.8154078508,58.0838117508,22.4548406799,44.556777182,46.5347731587,43.8481043129,63.2910176932,49.0672301217
61,57.6372661514,65.3536728981,48.8482239308,43.4997948951,59.1132252907,22.8619284174,45.3718604153,47.2100311448,44.5875735338,64.1734970951,49.8657073773
62,58.6956774838,66.4460613628,49.601084982,44.2476137705,59.987590409,23.2303707349,46.2130979243,47.9212158026,45.2560827929,65.3431062973,50.694190156
63,59.471795856,67.4187107912,50.4174664434,44.9568327198,60.8833227143,23.5669731758,46.8936543979,48.6001045257,45.9225231915,66.3592753282,51.4490659144
64,60.6244121229,68.5784040238,51.2854722483,45.7308177456,62.0015642447,23.913313035,47.685001936,49.2625595145,46.7332403978,67.3327497281,52.3147534997
65,61.4798001334,69.8490649727,52.0929484158,46.5282461243,62.7282227684,24.3310597491,48.366802922,50.1071509703,47.4998631651,68.3895068136,53.1372666035
66,62.4129968938,70.9819950018,52.8869050371,47.277412598,63.6331169488,24.6859129952,49.0686107138,50.9366018021,48.1308014554,69.4055195585,53.9419873005
67,63.2584102483,72.2660640028,53.6899594233,47.950759831,64.4838976554,25.0206394486,49.7867836265,51.7612303721,48.7842660021,70.4478922975,54.7449902908
68,64.2686186993,73.1842922676,54.5849671681,48.7581619681,65.5392340088,25.3157800435,50.6151538036,52.5032182502,49.506142083,71.4103603731,55.5685928665
69,65.0605680732,74.3725566499,55.4001835807,49.5376780112,66.3339777634,25.7057422568,51.4568327715,53.240739848,50.1458921593,72.420741133,56.3674912247
70,66.0404570664,75.4642885911,56.1792243712,50.2386185037,67.5568623289,26.0825370789,52.1726270936,54.055745528,50.8656532087,73.2538421713,57.1909855942
71,66.9758224187,76.4608575316,56.8936829834,50.892845981,68.4158605328,26.5082798707,52.9226724025,54.7815249698,51.5776403731,74.2114269687,57.9640614032
72,67.9193967761,77.3467861659,57.6944231076,51.6312456185,69.3080256823,26.8812522624,53.6749232219,55.5536757087,52.2611858826,75.2725777921,58.7543492218
73,68.9826119322,78.3267347097,58.2558457542,52.3718847366,70.1278555571,27.2404223094,54.3559904328,56.2511061625,53.0604285612,76.1211043589,59.5093984515
74,69.9292206901,79.2971909551,59.1401537482,53.1028790246,71.107107147,27.6419029223,54.9066517324,56.9089837456,53.7366240494,77.2836429841,60.3054356999
75,70.9310282302,80.2592152589,60.0461508017,53.7711499598,72.0591142219,28.0705101852,55.7312925669,57.8130027543,54.414366811,78.3975050293,61.1493335819
76,71.8050382157,81.3761430021,60.8619307759,54.5352908366,72.9799739965,28.4138469047,56.5849397933,58.5679022389,55.232961417,79.4947158664,61.9852743047
77,72.7536249136,82.5267332329,61.7426916848,55.2598904032,73.9947506394,28.7796371798,57.475425328,59.3729250185,55.9841438918,80.5747884021,62.8464610694
78,73.665071861,83.5210601579,62.5829805979,56.058691635,75.0684428957,29.2002294692,58.1306504331,60.1388791454,56.6816791926,81.5905096844,63.6638195072
79,74.5533385988,84.51407767,63.5251832495,56.7205971645,75.8511782023,29.5983728912,58.8637071897,61.0200718971,57.5284941768,82.6121764598,64.47871975
80,75.5596972091,85.5352015053,64.3726690176,57.4928246113,76.6394574805,29.9640878986,59.5520283139,61.8247407576,58.2725640163,83.6848504924,65.2898121303
81,76.4412331518,86.5940921998,65.3176766469,58.099460244,77.4173201775,30.2533573044,60.4087215489,62.5450737298,58.9421765566,84.7848690984,66.0803980658
82,77.3828094637,87.6558073128,66.2164692178,58.8106965607,78.518335063,30.60869358,61.1817465623,63.2674455845,59.6928413729,85.7859182254,66.9120762943
83,78.2753509416,88.6519335272,66.9736002576,59.3456204687,79.4378168498,30.9593105476,61.8793225105,63.9379038858,60.4502658662,86.8331815424,67.6744306397
84,79.05149254,89.9731146459,67.8510418263,60.0827523033,80.4378981589,31.413031381,62.6028039889,64.5667629719,61.3060600615,88.0268352468,68.5311793125
85,80.0347535082,90.9263129834,68.4472586815,60.8073344512,81.5842847172,31.8150071916,63.2683834508,65.3954461735,62.0392870168,89.2938900504,69.3611958225
86,80.9071955988,92.0142613307,69.1767736447,61.4709526584,82.649997042,32.0915362472,64.0089027672,66.0472756558,62.6594326356,90.3619293721,70.1388256953
87,81.8642843624,93.1132699324,70.058396975,62.2463366214,83.8996015131,32.4545996133,64.5879853767,66.7374581371,63.3122230084,91.3380089457,70.9612164486
88,82.6996619947,94.2444291076,70.975890041,62.9144642748,84.9702513027,32.8110254886,65.3470047691,67.4149116177,64.0323129703,92.3236678095,71.7733619376
89,83.6099649968,95.261289048,71.7767635375,63.6674131436,85.9541364262,33.2035189663,66.081616892,67.9877722839,64.8376767865,93.5020291488,72.588218123
90,84.457531921,96.4404191244,72.4810029573,64.3655154747,87.0111779839,33.5893383283,66.865753269,68.7116715958,65.4912897182,94.462766926,73.3876467299
91,85.1994388698,97.3139201306,73.2016321582,65.0097056676,88.1025405601,33.9625066422,67.5544709783,69.4802758393,66.3132563788,95.4085287548,74.154627598
92,86.1092911632,98.3179171236,73.8926811096,65.810285483,89.1016444018,34.36471645,68.363002913,70.1571692835,67.0888953418,96.4950476182,74.9700650888
93,86.9027291658,99.3699697528,74.6873391084,66.6270331455,90.0439382767,34.7217477851,69.1244836141,70.7763754552,67.8463940861,97.6604687176,75.7760479107
94,87.9179056282,100.415122721,75.4272047676,67.284255079,91.0854069631,35.1239069908,69.8975541272,71.4883552582,68.6502532668,98.6526422121,76.5942607014
95,88.9962600473,101.397749781,76.376676912,68.0150496727,92.1270749027,35.4901434694,70.6836354857,72.2000588469,69.4517899706,99.7155969786,77.4454036067
96,89.7556992211,102.505406784,77.0489374907,68.7410916325,93.0609121422,35.941958583,71.413665238,73.0970666854,70.1627667352,100.907131468,78.263463598
97,90.6436578596,103.553316812,77.966414231,69.4814788972,93.9976423068,36.377716091,72.2036427274,73.6752626504,70.7791960911,101.837939312,79.0516266978
98,91.5582245109,104.529149925,78.7800678394,70.1761141696,94.8466897988,36.7221659901,73.0030185447,74.5675087754,71.535629812,102.885341925,79.8603911291
99,92.5295237667,105.480195411,79.5117095535,70.8946761887,95.6799479136,37.0860814971,73.7299448205,75.2053105207,72.3699926673,103.830662521,80.6318044861
100,93.4327552536,106.634159758,80.3121925146,71.5885153695,96.5958441458,37.5050602223,74.3950683371,75.9732408671,73.0582222,104.90598882,81.4401047488
101,94.3999449277,107.562741944,81.1548241199,72.2962007355,97.6698973148,37.9450738628,75.1643528707,76.7299444091,73.793248447,106.134745197,82.2850973829
102,95.3093947491,108.50173847,81.8650704876,73.0713904388,98.5504244291,38.3485472295,75.9384136077,77.4792525868,74.5169394042,107.087034545,83.0668205948
103,96.0442122949,109.603521175,82.6701298892,73.8522271164,99.5439049977,38.7701574783,76.8153912257,78.2895153069,75.1332439536,108.026427899,83.8748731336
104,97.1202557941,110.468215451,83.4910005973,74.496057397,100.334834218,39.2089061244,77.6034295066,79.0060844954,75.7688032982,109.28812765,84.6785714531
105,97.8934265773,111.627249378,84.2427974824,75.1877140643,101.432047777,39.4809903972,78.3628910142,79.7977256893,76.5277811344,110.175273093,85.4727896607
106,98.6892223766,112.782071478,85.0684882204,75.8616228159,102.457296306,39.8378516091,79.1456967171,80.5745567953,77.292179609,111.101513196,86.2810499124
107,99.6992778506,113.804702798,85.9705542883,76.5801554103,103.467225774,40.2840557179,79.8683663141,81.2435538806,77.9184733129,112.216329565,87.1052694912
108,100.864965214,114.862665226,86.6324966196,77.1799007209,104.49418107,40.7177002957,80.5713668719,81.9883686827,78.7239948126,113.067136369,87.9102775883
109,101.7816543,115.565151107,87.4928894737,77.8710614139,105.289932557,41.1053995104,81.2455697978,82.7365342705,79.5765487642,114.178049796,88.684279099
110,102.822150107,116.604904843,88.3468453376,78.506971534,106.267051655,41.4776473179,81.9584124344,83.4873158669,80.3225994929,115.221663948,89.5015562537
111,103.976448622,117.82893684,89.2370426616,79.2017095813,107.166370489,41.7669847743,82.6746135866,84.1623242066,81.1090318801,116.483191895,90.3606654537
112,104.928094294,118.675046797,90.136937359,79.9201599044,108.183791823,42.1218976314,83.4621507713,84.9009297893,81.814497107,117.333197849,91.1476703326
113,105.864158714,119.750387727,90.9751337693,80.6225509109,109.036787921,42.5360462955,84.1492024384,85.6034701478,82.5314721099,118.306864151,91.9376074184
114,106.761938104,120.790650882,91.9061413173,81.3670167478,110.190046221,42.9957725243,84.8455162738,86.3422638306,83.3448103349,119.23945611,92.7783612347
115,107.715584154,121.783629055,92.6519295617,82.0106726659,111.127699992,43.3367946245,85.5030695897,87.1148456696,84.1776085324,120.185763926,93.5607597771
116,108.769376762,122.769050556,93.4723184023,82.7320358718,112.159777559,43.7089117298,86.1365725123,87.8156578828,84.9088235047,121.370860137,94.3843384917
117,109.677606221,123.721526294,94.3245084502,83.4824112508,113.09745981,44.0402386936,86.9402515978,88.6374989106,85.6677510859,122.480492148,95.2069744463
118,110.5561948,124.727933346,95.1306331003,84.191231344,114.091328991,44.4099899931,87.503925161,89.3289151896,86.2846846609,123.479511985,95.9704348571
119,111.373252232,125.878942548,95.9655403074,85.000786105,114.985078122,44.7804141479,88.3237518075,90.0956752366,87.024064885,124.40899258,96.7836497972
120,112.337724395,126.9781835,96.8851449862,85.7828663169,115.936574014,45.1875413058,88.9395221076,90.6839985906,87.585641935,125.375347255,97.5692544406
121,113.29057859,128.030794738,97.6666267022,86.5717634179,116.802209264,45.5936836069,89.7454186915,91.3625617744,88.3929182907,126.5401291,98.3996684176
122,114.211996513,129.115483889,98.4868524999,87.2908880489,117.549073993,45.9194733695,90.3706674667,92.0706685819,89.0171488967,127.515581406,99.1547834665
123,115.022134163,130.165452126,99.3284925396,88.1172735957,118.43551628,46.2990897079,91.1915302254,92.8919359579,89.801662176,128.559205149,99.981229192
124,115.984601734,131.067289501,100.11895023,88.8198949816,119.575330115,46.7481199352,91.7683457791,93.5808967905,90.5602059501,129.659266088,100.78829011
125,117.014649376,131.922159045,100.931487581,89.7115084992,120.590770137,47.0995798565,92.3354253544,94.1692691232,91.2741734441,130.812373934,101.586139635
126,117.86694809,132.858505594,101.73993014,90.3534511541,121.54104805,47.4692791208,93.0609943817,95.0266908197,91.8885791665,131.671784113,102.347721063
127,118.770905847,133.805755287,102.529470335,91.0428217949,122.569262115,47.8784629722,93.9595648597,95.6486866676,92.6204719625,132.710302128,103.153570397
128,119.789334451,134.721016831,103.233461955,91.8077788636,123.663610826,48.2687181043,94.7126737917,96.3453200936,93.3557198719,133.748460732,103.964609552
129,120.569370212,135.816517189,104.074122043,92.3873000587,124.632434488,48.6254805985,95.4788125023,97.1520796303,94.1155562399,134.720225638,104.75718986
130,121.498211094,136.813313082,104.925675304,93.1063433725,125.519856177,48.9261323414,96.2507530358,97.9264171418,94.8001512196,135.671934647,105.543878741
131,122.512732073,137.714217738,105.741144053,93.8809426621,126.462427733,49.2911718681,97.0357349866,98.6547853322,95.4756199895,136.692925357,106.346170179
132,123.533634596,138.712665481,106.439870312,94.5736017639,127.482847025,49.6799319412,97.6047409207,99.4820531728,96.0922279311,137.690170777,107.129174392
133,124.501641384,139.872497034,107.197470788,95.2475522428,128.255109733,50.0529208297,98.2900962823,100.20980061,96.7275225856,138.669231505,107.902384299
134,125.403926459,141.0123974,107.92935566,95.9039718069,129.247750037,50.4302687062,99.1049152531,101.071473355,97.4593890798,139.669834588,108.723328235
135,126.342823304,142.02154419,108.644718564,96.6835291006,130.150618552,50.8370635836,99.8543352586,101.82323221,98.1960071166,140.600647274,109.515451915
136,127.333391781,143.071709196,109.367448585,97.4061255217,131.002087947,51.2411622765,100.471952197,102.499153127,98.9210199583,141.551329819,110.286538041
137,128.192367996,144.138030305,110.14657333,98.081391577,131.998399547,51.5574229348,101.111157803,103.376239617,99.7373778048,142.538755617,111.087771653
138,129.077794337,145.061529852,110.993247735,98.8059867686,132.941904965,51.9764848205,101.779967429,104.089854566,100.493489717,143.597112704,111.881737289
139,129.931767288,146.123334571,111.783424126,99.4672600898,133.774212866,52.4100112026,102.586543548,104.909754693,101.298301253,144.730193882,112.701480352
140,131.008027798,147.301400402,112.637931103,100.195012003,134.920627195,52.829772518,103.474829247,105.534284701,102.043547845,145.730258898,113.567569171
141,132.097948476,148.29878629,113.37723551,100.950275234,135.878104464,53.2323227898,104.149767242,106.30678642,102.864672812,146.852446929,114.400834617
142,133.031599983,149.305391142,114.123636826,101.696920457,136.956074182,53.6237280128,104.860163741,106.997317193,103.557410185,147.882606335,115.203484806
143,134.024394738,150.13880054,114.855821953,102.457744099,137.949946919,53.9937630552,105.591055741,107.779852899,104.185519997,148.834279078,115.981117902
144,134.872604204,151.286648978,115.709884055,103.205249418,139.074415232,54.335925162,106.365339396,108.401234776,104.800720732,149.686012891,116.773803484
145,135.728802297,152.343526045,116.458625497,103.959314446,139.912796556,54.7372264101,107.076080994,109.159514653,105.462260433,150.810587191,117.564873452
146,136.644648871,153.409020437,117.308788618,104.689224981,140.824221469,55.0738677612,107.779320603,109.843408467,106.175797734,151.906596234,118.365489517
147,137.737658872,154.412983807,118.164174668,105.298496113,141.729691844,55.4326218587,108.514620521,110.505943883,106.942938169,152.898245002,119.163737474
148,138.75829964,155.719683861,119.073476738,106.017778709,142.792260627,55.8187621324,109.330813079,111.35407793,107.698915952,153.933511827,120.04975805
149,139.625644128,156.803686344,119.820713731,106.638816802,143.88954668,56.1723465047,110.002147662,112.019742243,108.50175853,154.893712139,120.836811476
150,140.462365272,157.781918327,120.660964196,107.3193736,144.764192949,56.565444864,110.763492946,112.742038097,109.051543875,155.776054522,121.588738865
151,141.413668713,158.84825248,121.470736146,108.047939384,145.567551649,56.8978910324,111.566199607,113.433206397,109.898617602,156.991162781,122.413522579
152,142.260331569,159.811909396,122.246536009,108.776043977,146.76925444,57.2234470444,112.329258395,114.179448802,110.668850267,158.074314802,123.23393947
153,143.170802351,160.780154819,123.050136793,109.581943325,147.887125131,57.6139143046,112.983371301,114.987041158,111.323072972,159.113512456,124.049107461
154,144.10260345,161.814280815,123.868784348,110.202415059,148.910629026,57.9633941709,113.605398694,115.730872917,112.125166108,160.076017617,124.83995622
155,144.990657878,162.888445104,124.77520222,111.100615213,150.002241886,58.3804234216,114.389140571,116.571453108,112.660835947,161.37410772,125.713312307
156,145.796636066,163.895875552,125.620198422,111.777685394,151.130703807,58.7999154911,115.084457072,117.282397771,113.217091885,162.392492979,126.499745444
157,146.641150085,164.838322156,126.551881991,112.537457678,152.146839608,59.2456142207,115.793464956,118.047530193,114.083705492,163.434977158,127.332094354
158,147.450526031,165.807010161,127.335386841,113.283662421,152.971131632,59.6080767635,116.547742328,118.819586859,114.779192766,164.353113214,128.095542902
159,148.179327221,166.884957273,128.154461669,113.88002196,153.827584406,59.9262647011,117.370798258,119.64777908,115.417693405,165.477762623,128.876665059
160,149.227471163,168.075388676,128.978823156,114.642637208,154.818088542,60.3147435735,118.149066113,120.339241824,115.97335015,166.61529887,129.713410928
161,150.015503139,169.079533844,129.78382694,115.295808188,155.685519633,60.715888544,118.763869013,121.216072965,116.722765668,167.700290809,130.497907874
162,150.874518517,170.279861491,130.640111636,116.07113677,156.626038751,61.1514156261,119.472846021,121.880288253,117.513271625,168.700066811,131.32095555
163,152.048181112,171.190094358,131.499013587,116.875670299,157.467483132,61.5877604148,120.120948944,122.527710683,118.263462816,169.678425214,132.125875056
164,152.89989045,172.300594041,132.446259558,117.622089996,158.512177528,61.9680851268,120.734145561,123.341181177,118.928988615,170.777414574,132.953082663
165,153.818779396,173.469447574,133.214521498,118.283910966,159.519144787,62.3144795822,121.393080593,124.030452614,119.53694337,171.79879851,133.737955889
166,154.696117233,174.666926048,133.902701456,118.944191095,160.508302427,62.7203604349,121.976039541,124.898899711,120.266150215,172.885600752,134.546528891
167,155.605054611,175.668938529,134.756017776,119.643933317,161.517199718,63.1608489583,122.834477934,125.76364377,121.065377613,174.076395071,135.40918873
168,156.526329523,176.881243269,135.468667252,120.502297474,162.586654132,63.5921494722,123.577112898,126.491999522,121.89472516,175.093241577,136.261442028
169,157.497673013,178.044114724,136.307846056,121.238305157,163.48866639,63.8794404591,124.288536845,127.322634137,122.646387337,176.253328884,137.0966933
170,158.358523346,179.021125315,137.121570514,121.891177679,164.454958252,64.2549943096,125.024649775,128.130922337,123.141346954,177.188214906,137.858748339
171,159.459822862,179.932297996,137.962734487,122.619049974,165.537208606,64.6425413355,125.827699232,128.892748166,123.697645493,178.382735668,138.695448382
172,160.195701026,180.943183096,138.750184665,123.299485619,166.518101482,64.9778772277,126.651679061,129.794148418,124.461227117,179.298802675,139.489039039
173,161.166455797,181.868021734,139.409078897,124.034528121,167.482313275,65.3313868155,127.222269285,130.583102668,125.093143299,180.459760089,140.265005998
174,161.938898115,182.865752102,140.291335669,124.708618998,168.317169132,65.6653394865,128.000679739,131.413034953,125.851476403,181.396331936,141.044863653
175,162.846085849,183.965464769,141.176226636,125.519981209,169.4597976,66.0178815705,128.734236546,132.181590197,126.562221698,182.572587069,141.903607314
176,163.761346542,185.111853032,142.126608601,126.324620714,170.262083974,66.3625508318,129.377978505,132.827550475,127.27863546,183.470332674,142.690356081
177,164.623430028,186.181069296,142.905266461,127.043222528,171.265439688,66.7443343293,130.128173989,133.776271238,127.990527446,184.598614902,143.525634991
178,165.556213877,187.233533963,143.777349378,127.788774403,172.256333084,67.1196558003,130.931697318,134.74112795,128.732550068,185.622212837,144.375944868
179,166.437855876,188.391090577,144.475515723,128.389795359,173.171364594,67.5105502427,131.71007033,135.449835759,129.456619486,186.597008543,145.158970649
180,167.440712174,189.535303735,145.298341127,129.023680308,174.103272476,67.9281412983,132.461848443,136.157123047,130.102422928,187.619276461,145.9670122
181,168.357417463,190.612066602,146.032257547,129.812695504,175.033559193,68.3440919009,133.176057441,136.802906844,130.790876818,188.502375641,146.746430495
182,169.423147075,191.672798107,146.985315608,130.451639173,175.896959694,68.7054324136,133.938087659,137.543317093,131.550309177,189.744158683,147.591116468
183,170.332006111,192.611072537,147.822425143,131.14079693,176.920272595,69.0877203279,134.810220691,138.438714249,132.17072773,190.780062178,148.411401849
184,171.410044137,193.599370668,148.454490784,131.77121671,177.853757941,69.4299583598,135.588059303,139.144099434,132.812621541,191.743349343,149.180696822
185,172.362373126,194.87283795,149.345330469,132.514613625,178.824039757,69.7600370754,136.325371712,139.852854895,133.576627488,192.809253383,150.024333948
