Time(Iteration),0,1,2,3,4,5,6,7,8,9,AverageAccReward
20,16.5722050256,18.593116,13.7904763836,14.1023247958,15.5706368915,6.43867688044,12.5210387057,10.275627031,13.2269829025,15.8911127765,13.6982197393
21,17.0921602417,19.0688429662,14.2238213388,14.5980582999,16.5846991427,6.66845848611,12.9045664035,10.5603947677,13.6189025231,16.3294747862,14.1649378956
22,17.6589485004,19.9292143247,14.5471379042,15.1740256508,17.0009780172,6.91030582117,13.269457991,10.9077076931,13.9336663704,16.8532696145,14.6184711887
23,18.3922047939,20.729976933,15.067925904,15.8385874603,17.5467483316,7.24773077193,13.7531135696,11.3375360722,14.3878363526,17.4316423392,15.1733302528
24,18.9222803358,21.4625744499,15.7854153192,16.4491994692,18.4178074891,7.5498860224,14.3885051966,11.9245547416,15.0266092556,18.2729423781,15.8199774658
25,19.607900447,22.5133208835,16.2651030788,17.1114248006,19.0818020491,7.845700594,14.9264002441,12.5029260829,15.4934938949,19.086083083,16.4434155158
26,20.5665787181,23.2925723207,17.1624031778,17.7532894415,19.9877158959,8.23719287546,15.6181709881,13.2769946469,16.3015938198,20.1902886618,17.2386800546
27,21.3071501972,24.0721663558,17.8064831606,18.1486932441,20.6711204924,8.50418338329,15.9311629229,13.7855408978,16.8564894483,20.9137007196,17.7996690822
28,21.995609446,24.8442195471,18.2851358065,18.8315668103,21.1773832928,8.83998812696,16.3912867027,14.1920533523,17.2625509258,21.4495453308,18.3269339341
29,22.9755162955,25.9295159607,19.1060997336,19.4869435271,22.0980728225,9.15917800022,17.1473737293,14.482727269,18.0536839647,22.4273135808,19.0866424883
30,23.8915921955,26.6111465926,19.6478029427,20.0197060642,22.6456906398,9.49005617308,17.9403454878,15.0293222727,18.5576686271,23.0063807018,19.6839711697
31,24.6299226365,27.5080334598,20.1269946367,20.7103553791,23.1773670799,9.84844845722,18.4099915724,15.4751344281,18.9744527892,23.5722076735,20.2432908112
32,25.2972575874,28.2910231671,20.667748142,21.3809844408,23.7763542063,10.1676946862,18.9389714029,15.9122230435,19.4948643262,24.2062006207,20.8133321623
33,25.9774121971,28.9502825774,21.2661825651,22.0251456318,24.5350255778,10.4674639717,19.5002505926,16.3642576285,20.1285598859,24.8725282185,21.4087108846
34,26.4494578379,29.5474851611,21.5554137138,22.5672262641,25.1323897859,10.7252160659,20.0182651638,16.7346867155,20.4084920464,25.1736578784,21.8312290633
35,27.1723827329,30.1865065372,22.2228591701,23.2230690747,25.7845949088,11.0247486607,20.602038582,17.1506660935,21.049319527,25.8590237525,22.4275209039
36,27.8867247201,31.1798670356,22.7479784822,23.9027706871,26.6381273657,11.3457329352,21.2354554472,17.7170327448,21.5266449862,26.6652670324,23.0845601436
37,28.7367409318,32.1177178736,23.3690696908,24.5627388452,27.2924085404,11.7251065443,21.7916857092,18.3099858333,22.1147073719,27.3610239114,23.7381185252
38,29.245080505,32.6186057324,24.1338217182,25.0774152161,28.1595238883,11.9636461336,22.4877395658,18.5630794456,22.8243630708,27.7497175732,24.2822992849
39,30.0045623514,33.5883619686,24.6971659105,25.7249375166,28.9242405061,12.3097474185,23.0445695402,19.142751036,23.3633513703,28.470489414,24.9270177032
40,30.9371711537,34.5634404767,25.3773760676,26.4431194808,29.5619076852,12.5849271879,23.5596084832,19.716630288,23.9519100218,29.2386041644,25.5934695009
41,31.861268381,35.281582002,26.1892789223,27.0191873177,30.010619729,12.9803031776,23.9365606179,20.4470564306,24.3769550895,30.2487639641,26.2351575632
42,32.5540071037,35.9482870522,26.7646525107,27.7394410763,30.9202564147,13.324098551,24.4323862426,21.034718602,24.9158159952,31.1130988578,26.8746762406
43,33.1125031496,36.570453488,27.1879704499,28.3512351535,31.3478118218,13.6151836035,24.8410429383,21.5205091504,25.312951334,31.8428850838,27.3702546173
44,33.5711240871,37.2201735049,27.8816035048,28.9635598262,32.1666719748,13.8943086053,25.1135050468,21.8210438639,25.563373122,32.2195017217,27.8414865257
45,34.3705337534,37.9593215802,28.5337857228,29.6404992816,32.7923299675,14.2264780086,25.6740195962,22.2475378205,26.1707122004,32.8789017544,28.4494119686
46,35.1123420958,38.8035906047,29.118208508,30.2895675789,33.589026575,14.5569010405,26.2630230763,22.8022655215,26.7113726335,33.575087544,29.0821385178
47,35.9531723732,39.8523660916,29.6415420998,31.0061123208,34.1849900239,14.8973273607,26.7049644067,23.4717037516,27.2876690434,34.5012575591,29.7501105031
48,36.5112466225,40.5553243786,30.3905016399,31.6800073735,35.0134264554,15.2118236014,27.33054629,23.9668393887,27.8981432017,35.1515829695,30.3709441921
49,37.3760999878,41.384804793,31.0763222428,32.364223517,35.7367371148,15.555543496,27.7987293862,24.4984236724,28.3663270024,35.917370907,31.0074582119
50,38.3061531213,42.350349901,31.8018530978,33.0364782392,36.5316802917,15.9107195921,28.4332873159,25.1134059937,29.022010235,36.7632101525,31.726914794
51,39.0299160096,43.259502429,32.4457169297,33.7066900726,37.1789443876,16.1907507617,28.9892932712,25.655435096,29.6402931026,37.4462413455,32.3542783406
52,39.8309782761,44.1761083477,32.9789455819,34.4311579983,37.7321955902,16.5660747502,29.4685561047,26.2944763392,30.1028824751,38.0523956703,32.9633771134
53,40.572943178,44.9405064752,33.5410717383,35.0278067179,38.2901692051,16.8770457295,29.959099842,26.6930536133,30.6405536371,38.6434948986,33.5185745035
54,41.1771254521,45.4964489864,34.0668908347,35.6128206283,38.7937430499,17.1428289923,30.4250718187,27.018137269,31.1409146109,39.1722649431,34.0046246585
55,42.0890459538,46.471909572,34.9431110906,36.2846581024,39.598367499,17.4944320398,30.9958328177,27.8331525446,31.7142356697,40.3099723858,34.7734717676
56,42.8863155199,47.4032365866,35.5167391455,36.9471380752,40.2120192907,17.776309556,31.5262530383,28.2050939005,32.2736632745,40.9628774058,35.3709645793
57,43.6661835098,48.383155106,36.2442616471,37.7083080283,41.0339942125,18.0968108394,32.1611176138,28.729762414,32.9814392302,41.7546388261,36.0759671427
58,44.4012110976,49.2897931485,36.8256648652,38.4066849221,41.6907673258,18.4003559262,32.7313112508,29.3142755156,33.5641359315,42.4519125501,36.7076112533
59,44.9980160827,50.1266116728,37.1883500852,39.0040409603,42.1082591118,18.6305962933,33.1117733401,29.79421457,33.9306277285,43.1916884315,37.2084178276
60,45.7644124772,50.8978104388,37.9784618674,39.7054122657,42.8766298271,18.9718355951,33.6943411394,30.3306085147,34.56562191,43.9123792445,37.869751328
61,46.6406911722,51.8627144187,38.7158846466,40.31266585,43.7200778925,19.2453687663,34.3687299808,30.6827640197,35.2651903246,44.5290357662,38.5343122838
62,47.5137412019,52.766221242,39.4040259052,41.0472373158,44.4181257586,19.6172200163,34.9812701687,31.1778824837,35.9227857696,45.2677513003,39.2116261162
63,47.9605066251,53.4728909217,39.9080440361,41.5434483906,44.6946646072,19.8401450978,35.2456221842,31.574025755,36.155769596,45.7930205043,39.6188137718
64,48.5839306997,54.6313019423,40.548500264,42.3694403424,45.3519384469,20.2739047359,35.8489220601,31.9933479132,36.7758600843,46.4853225975,40.2862469086
65,49.3545294996,55.5217162611,41.100617218,42.9075468927,45.9802411654,20.5267387098,36.3736252765,32.3454640309,37.254370064,47.0151341025,40.8379983221
66,50.1638840485,56.0531246627,41.8924613062,43.4826498725,46.8310173694,20.7783607196,37.0847655431,32.9111015285,38.0339365478,47.913587473,41.5144889071
67,51.0463186755,56.9839447705,42.6760594502,44.1491642931,47.6978135782,21.1179960865,37.7928449935,33.4656369592,38.7990718068,48.832910361,42.2561760974
68,51.754523822,57.727563349,43.285650346,44.7307351267,48.3456249633,21.4278850111,38.3561135969,33.9186162462,39.3839328563,49.5174149877,42.8448060305
69,52.2249939389,58.4387022968,44.0702297129,45.3750956737,49.2564917562,21.7204358187,38.6408956684,34.3221852724,39.6421906324,50.0438324052,43.3735053176
70,52.9071558675,59.1114287932,44.6053505779,45.825782003,49.877877411,22.0057110837,39.1221252615,34.8124845283,40.1483872519,50.7789822924,43.919528507
71,53.5844238296,60.0195570074,45.1542231864,46.4839853966,50.5483950692,22.3195530871,39.6551005394,35.1772001222,40.7051808321,51.2297610324,44.4877380102
72,54.6808184935,61.2657950367,46.054456359,47.3371845538,51.5842039287,22.53875279,40.4952424415,35.6875382003,41.5570043034,51.9848275183,45.3185823625
73,55.596631227,62.1890812216,46.7550794052,48.0585561842,52.277633202,22.8370746352,41.1010735224,36.1826391536,42.2212504436,52.7192193667,45.9938238362
74,56.5390714385,63.1169452873,47.4861226952,48.7440309048,53.0252191288,23.2093007483,41.7282843575,36.737199614,42.8870908502,53.511971497,46.6985236522
75,57.3755307305,64.1201606445,48.166572095,49.4585240713,53.8017809743,23.5320350897,42.3786105421,37.2425692019,43.5655012322,54.3374060571,47.3978690639
76,57.8044591517,65.1019370165,48.870574433,50.0108191486,54.5670576334,23.7637086862,42.9613152499,37.4999915321,44.2334580925,54.6398688063,47.945318975
77,58.3803532782,65.8817847468,49.294860717,50.7829328428,55.075017695,24.1863567548,43.3959533119,38.1609419988,44.6642847153,55.4535550745,48.5276041135
78,59.1297583275,66.5681252312,50.025915408,51.428636798,55.8481385132,24.5183044068,44.0380783912,38.6757048876,45.371698345,56.269729402,49.187408971
79,60.0777825253,67.5567503557,50.8360900981,52.1574668786,56.7351965155,24.755352828,44.7682608164,39.077638676,46.139338736,57.2103472404,49.931422467
80,60.8249811046,68.4963591456,51.3577264447,52.834298089,57.3122927282,25.1575662381,45.2749532688,39.648367717,46.6577667204,57.9916740884,50.5555985545
81,61.4848416504,69.3432451178,51.9963008281,53.4924887493,58.0401588195,25.3593388612,45.8256428403,40.1413057999,47.2718818826,58.7316534373,51.1686857987
82,62.2532923715,70.2780717957,52.6961641771,54.1843557105,58.854069856,25.616067746,46.4885298087,40.4891928699,47.9461968662,59.4709120645,51.8276853266
83,63.2018896425,71.3696086584,53.4503901834,54.9582143177,59.7050778803,25.8967463474,47.1950469351,40.9387500215,48.6676820952,60.3755061069,52.5758912189
84,64.029499989,72.2391246842,54.0569983638,55.663348458,60.1654290369,26.2599892399,47.611665295,41.4141317572,49.2097224997,61.0354518975,53.1685361221
85,64.7751784923,72.9469593543,54.7113403454,56.2313449456,60.8362340823,26.4767475243,48.1781190632,41.8719129546,49.8389606313,61.7446153796,53.7611412773
86,65.3409107823,73.5283428998,55.1698681594,56.6537991205,61.2953351635,26.822256755,48.5674425704,42.2015947302,50.255798106,62.2302111933,54.206555948
87,66.2124483688,74.5220868715,55.9225130932,57.3722778074,62.1338453948,27.1227367938,49.2168711294,42.7454934861,50.9128025263,63.0601588809,54.9221234352
88,66.9943805434,75.3331747301,56.523008383,58.0001523106,62.7417399746,27.3545107868,49.7453372438,43.1834823439,51.4842782988,63.704334175,55.506439879
89,67.5788436103,76.451128509,57.3633135509,58.7852098643,63.2639186907,27.7143026318,50.1662713976,43.8694393382,51.9463200067,64.7366429302,56.187539053
90,68.6344191333,76.9606075367,58.0471468528,59.157670598,64.0786545941,28.1334767438,50.7648995753,44.6438585003,52.5665500943,65.7562147264,56.8743498355
91,69.4045921411,77.7400084232,58.752816333,59.6934370162,64.8957087289,28.5032460682,51.383929178,45.3855275775,53.2626360192,66.7704059133,57.5792307399
92,70.4085488428,78.8178096817,59.6290610276,60.4345508328,65.886108447,28.879798146,52.1862040889,46.1109116355,54.0960583664,67.8215311947,58.4270582263
93,71.3466334857,79.8493826774,60.424040306,61.1655933924,66.7837561816,29.2171208628,52.9190103797,46.4996512164,54.8550133773,68.7746996086,59.1834901488
94,71.9437311358,80.575055544,61.0672451269,61.8111737033,67.5319109188,29.5251593827,53.516404829,46.8549029648,55.4831240672,69.2580049143,59.7566712587
95,72.8278406415,81.5262274494,61.7116341546,62.5582216422,68.1884205694,29.9125318234,54.0955535365,47.3453193666,56.0835478341,69.9541237369,60.4203420755
96,73.5477803247,82.4959942111,62.6432809589,63.2502844282,68.6109202552,30.2758330695,54.4119144191,47.9479491286,56.4855180757,70.57235671,61.0241831581
97,74.2438933394,83.2369241277,63.3241657813,63.8283763753,69.404500439,30.5215041353,55.067240709,48.4019905458,57.1640611462,71.4125381267,61.6605194726
98,74.8976664645,84.0704187733,63.9514683165,64.3500384057,70.0811016394,30.7833980854,55.6456987174,48.9301016774,57.7872849308,72.1267383182,62.2623915329
99,75.2376892821,84.5034651965,64.5082462602,64.8726518786,70.6686100923,31.0028723496,56.0464961011,49.0523939113,58.1890116123,72.3202616549,62.6401698339
100,75.9576605823,85.1913502526,65.2103411984,65.5615021744,71.4192631083,31.3327589346,56.6795233231,49.5536098293,58.8697332061,73.112260512,63.2888003121
101,76.9434008874,86.2657238451,66.0011428597,66.1836543687,72.305589329,31.5718306831,57.3895451478,49.8080054901,59.6139577409,74.1173336563,64.0200184008
102,77.5802882099,86.9100953961,66.7263557772,66.9231140627,73.1060470353,31.9299995012,58.0414906797,50.3805898221,60.2484659879,74.8684247135,64.6714871185
103,78.2557169861,87.7430855641,67.2187603184,67.5011467797,73.6853521159,32.2485080907,58.4949699186,50.9286634413,60.736142348,75.3812800912,65.2193625654
104,79.1603226724,88.7363536967,67.9505093545,68.2142875042,74.4802780817,32.5315449924,59.1601683989,51.3522678799,61.4470909,76.2252987069,65.9258122188
105,79.7318076179,89.3320289832,68.4915765914,68.7948166717,75.0615889923,32.7906075327,59.6723014477,51.7402316536,61.9769880792,76.8377849041,66.4429732474
106,80.4236279341,90.000302194,69.1641728531,69.40408427,75.7832747108,33.0619063406,60.2869652473,52.2700251849,62.6225709813,77.5987100428,67.0615639759
107,81.2752939309,90.8165217356,70.0211324139,70.1320540906,76.7439775803,33.4024632973,60.9771879627,52.9406463006,63.4186843798,78.612946079,67.8340907771
108,81.9418091987,91.2940981088,70.6078028047,70.6078527639,77.3673961678,33.6536819144,61.2076628172,53.399423982,63.6338856063,79.2721067742,68.2985720138
109,82.6781070958,92.1418709882,71.1680462929,71.2692168365,77.9074753433,33.9904635292,61.6140292381,53.9053711513,64.1301042709,79.9501280273,68.8754812774
110,83.3065126273,92.9480137378,71.6152367467,71.9365011448,78.4332941732,34.2489643754,62.0606498512,54.2450309148,64.5547173043,80.4006019642,69.374952284
111,83.9273204603,93.6477998272,72.1095036581,72.5267297877,79.2033285787,34.5575388323,62.6185286235,54.6241504461,65.0326191999,80.9625191444,69.9210038558
112,84.5213770654,94.5484862274,72.8774082314,73.1525596925,80.1099454615,34.8871437868,63.0844524087,55.1376597888,65.3180844907,81.6269056769,70.526402283
113,85.3936437147,95.5682484996,73.3680119042,73.8814322926,80.6772508626,35.277216104,63.5043630781,55.7194438346,65.8723497105,82.3881067024,71.1650066703
114,86.280251041,96.450937491,74.093134704,74.369680108,81.4160118756,35.5109667212,64.1335207499,56.0920961474,66.5692368763,83.1704388942,71.8086274609
115,87.1712875886,97.3844495204,74.8039483893,75.0203457924,82.3062216588,35.8660887705,64.8136900583,56.6765352882,67.2234950663,83.9926328807,72.5258695014
116,88.0528180482,98.2876586823,75.4763546073,75.7571101559,82.9698871641,36.2202094325,65.404239898,57.1473401419,67.863957627,84.6948773096,73.1874453067
117,88.9570041822,99.2973120991,76.2295256534,76.1602903083,83.8545172645,36.5038794317,66.088779451,57.7198388736,68.5734236132,85.5053771223,73.8889947999
118,89.7243728391,100.067038929,76.8017085562,76.953117124,84.4440852799,36.9226953841,66.568483456,58.4517392394,69.0986196011,86.1327156497,74.5164576059
119,90.0071012237,100.505301898,77.5114087494,77.4694554199,85.2696405622,37.1262830587,67.2087878252,58.8487377946,69.8013399603,86.7205588266,75.0468615318
120,90.963155572,101.45610475,78.257366882,78.238869837,86.1697818517,37.526824928,67.9109510625,59.4774884266,70.4261873277,87.5695037087,75.7996234346
121,91.6522852391,102.198009613,78.9642046681,78.8542549661,86.9830899443,37.9060851762,68.5430739101,60.1689557083,71.1048875208,88.374556352,76.4749403098
122,92.3903649737,103.071728498,79.6192819189,79.6165514439,87.7730967011,38.3219352132,69.1761466154,60.9583316082,71.7346132674,89.4230903986,77.2085140639
123,93.0319766103,103.914997657,80.0620047681,80.2784504324,88.36264156,38.6161864522,69.6656549503,61.3246776942,72.1811297796,89.9568441365,77.739456404
124,93.7599383723,104.453282903,80.7126354618,80.8314801531,89.0274449275,38.8589512173,70.1919237828,61.551675768,72.688886961,90.7166579929,78.2792877539
125,94.7582816198,105.511511145,81.4745989087,81.3935497832,89.8746758728,39.2779558447,70.8829218435,62.1293048941,73.3703122551,91.6105971628,79.028370933
126,95.2780224661,106.232391032,82.2257945747,81.9539231831,90.7173079741,39.5831855832,71.5248045864,62.6972668425,74.0604114238,92.4153159461,79.6688423612
127,96.1117876699,107.090837268,82.9128499437,82.7961591403,91.458210963,39.8505828083,72.1413675994,63.2388558722,74.6880057027,93.2006084188,80.3489265386
128,97.0710944779,108.177341828,83.6608055017,83.5808774014,92.289470766,40.0924712946,72.8366904321,64.0869644391,75.3935035967,94.0839129171,81.1273132655
129,97.7760517153,108.992585695,84.4507565868,84.1835482132,93.2086503015,40.39291527,73.5423669095,64.545611836,76.1730823989,94.8763731337,81.814194206
130,98.79124284,109.816717704,85.2279335681,84.7992624348,94.1286558699,40.6919143793,74.230960212,65.0922022369,76.9403417673,95.6423626388,82.5361593651
131,99.6487605822,110.756799284,85.9922719276,85.4016786775,95.0147351895,41.0278913675,74.8895113955,65.751070991,77.689757013,96.587512696,83.2759989124
132,100.430561931,111.487077947,86.6870141255,86.0163099667,95.7254458751,41.4465729757,75.4990769697,66.2363619574,78.344328809,97.3374592796,83.9210209836
133,101.247072888,111.945502718,87.4040395755,86.673837374,96.5650262959,41.6426141398,76.1114548422,66.9819657631,79.0490964313,98.2879805924,84.590859062
134,102.197804193,112.935103807,88.1502155234,87.3900855475,97.3489535807,41.9561206297,76.7689785949,67.541928026,79.7513001208,99.1199686113,85.3160458635
135,102.740692502,113.405321083,88.6602989155,88.0897890736,97.8650357044,42.2960564495,77.2095597947,68.1280497068,80.2312878712,99.6636205994,85.82897117
136,103.554678661,114.251141109,89.3076468319,88.7006920039,98.5440744645,42.604397154,77.7791172241,68.6052694283,80.8478248802,100.38416848,86.4579010236
137,104.320052704,114.739674148,89.9228453305,89.2619538623,99.2240957457,42.8542907479,78.3468864272,68.85731768,81.4239121681,100.785937622,86.9736966435
138,104.978041059,115.634085143,90.5533543788,89.8417982663,99.9161100068,43.1718753987,78.890071734,69.4932854618,82.0233845669,101.670443443,87.6172449458
139,105.713240692,116.547665483,91.0454156875,90.5318287919,100.441033089,43.5618571516,79.3663226435,69.9778911337,82.5070757666,102.228974784,88.1921305224
140,106.604434911,117.519119413,91.666053921,91.1810763052,101.128302411,43.8466616861,79.9084129862,70.5003577337,83.1022269835,103.025823373,88.8482469724
141,107.411742338,118.405380716,92.3144764983,91.8394250403,101.82850594,44.1625191939,80.5032966872,71.2146079311,83.7274917668,103.76859655,89.5176042661
142,107.885060996,119.009451914,92.8100544614,92.3930251791,102.931140152,44.488150517,80.8004678108,71.8033122381,84.000129072,104.599932232,90.0720724573
143,108.671385064,119.604275161,93.4980844126,93.1536107952,103.690651341,44.6713836854,81.4139714997,72.0041908499,84.6645521818,105.406058062,90.6778163053
144,109.276626332,120.324490322,94.1625133067,93.8559125984,104.507765334,45.0200427252,82.0467220202,72.5843095956,85.172270792,106.208577174,91.3159230199
145,109.703125664,120.784113708,94.4679838453,94.360436697,104.783230206,45.3038859081,82.3376572115,72.8709868511,85.4624107412,106.497149978,91.657098081
146,110.683577541,121.838974143,95.3139839766,94.8763993369,105.728673489,45.4612109468,83.1014223048,73.5558464203,86.284968562,107.50139457,92.4346451291
147,111.400814592,122.724701591,95.8613585438,95.6736136065,106.354810625,45.8714000014,83.6357936605,74.2516564559,86.8201649063,108.471337014,93.1065650996
148,112.222554766,123.54295155,96.48598972,96.3819268572,106.960677482,46.2264732529,84.1827973825,74.682556561,87.4003370013,109.111340269,93.7197604841
149,112.791333661,124.394008915,97.2335357286,97.0173087387,107.836898594,46.594117171,84.8401739995,75.313422206,87.7665573455,109.922440054,94.3709796413
150,113.846258577,125.545250215,97.75673281,97.5441505721,108.416171639,46.9521947748,85.2962970354,75.9602037531,88.5240540434,110.390868016,95.0232181435
151,114.655317003,126.561914314,98.5279791875,98.2124733686,109.341527102,47.2867093997,85.9484203753,76.4759032923,89.1522660741,111.075390026,95.7237900143
152,115.33347257,127.831888377,99.2139467869,99.070651026,110.137243159,47.473360423,86.5978893889,77.2259540455,89.8347572411,111.917575772,96.4636738789
153,116.083202808,128.783390792,99.9258710081,99.85574032,110.926211561,47.8747472681,87.2423705269,77.741311208,90.5255092763,112.849874928,97.1808229696
154,117.041433982,129.8198996,100.731409294,100.542029953,111.839455408,48.2056478079,87.9659122577,78.2895458925,91.2934561957,113.643312772,97.9372103161
155,117.95610303,130.292375594,101.540897317,101.050769596,112.746043171,48.4524719453,88.7083052344,78.8373409653,92.0760227955,114.604764989,98.6265094638
156,118.799699499,131.233562685,102.362981999,101.737161551,113.500931163,48.7219490412,89.2736678487,79.2721914058,92.6779344181,115.18967874,99.276975835
157,119.622080631,131.993111907,103.082879392,102.409247729,114.222682589,49.0312764961,89.8983224325,79.7600943169,93.3592857312,115.951036749,99.9330017973
158,120.535956245,132.885309471,103.799870058,103.146879708,115.111128868,49.4119427155,90.5631564484,80.3321865022,93.9747007738,116.743732178,100.650486297
159,121.315953734,133.631928861,104.406191483,103.815696092,115.736730797,49.7568334511,91.0680069757,80.925069221,94.5212206,117.617516268,101.279514748
160,122.01809551,134.190483406,105.047888444,104.387662435,116.455640888,50.0172242515,91.4245972682,81.4206791269,95.1280958976,118.358502169,101.84488694
161,122.613727972,134.860318596,105.646387485,104.867411523,117.095587774,50.3515260251,91.897233436,81.9676514969,95.7005306835,119.03769913,102.403807412
162,123.482288992,135.852596869,106.384598629,105.222662426,117.980987019,50.4961326764,92.5591021074,82.6897658017,96.4242192368,120.037501106,103.112985486
163,124.209510414,136.841324098,106.96984783,105.901199523,118.578546018,50.8532116546,93.0606152925,83.3855765061,96.9743767041,120.670831498,103.744503954
164,125.079288767,137.954757934,107.675480102,106.678166606,119.361341095,51.2593575487,93.66629187,84.0731090337,97.5798169578,121.500802438,104.482841235
165,125.83837474,138.87489094,108.248343638,107.277669446,120.012245462,51.5583011959,94.2054191299,84.6274749447,98.1475350923,122.353507498,105.114376209
166,126.306378123,139.452978679,108.697383281,107.853985498,120.520465117,51.8203964535,94.5941974061,85.165052448,98.4389181727,122.692847467,105.554260264
167,127.181957356,140.496996677,109.356560714,108.552814794,121.291021194,52.0704447159,95.2219784268,85.6667073151,99.0469305077,123.513881874,106.239929357
168,128.048573168,141.396692596,110.151657005,109.319371091,122.19560196,52.4551475125,95.9568576351,86.3293155434,99.7856223173,124.427910097,107.006674893
169,128.831141652,141.813385936,110.839966069,109.819880128,122.984104118,52.6652703165,96.5648320102,86.8401644842,100.343644866,125.142508834,107.584489841
170,129.523713914,142.561282154,111.625219704,110.482823073,123.478486504,52.9931746923,96.9303252475,87.3305271453,100.682524708,125.7618094,108.136988654
171,130.23541534,143.44117363,112.177768735,111.15440707,124.193901124,53.2666659994,97.495748624,87.7153757938,101.238232896,126.37895212,108.729764133
172,130.981837321,144.219116137,112.734145365,111.816313311,124.742577453,53.6504815761,97.9931348427,88.1106948907,101.75990047,126.959124098,109.296732546
173,131.862628142,144.990294365,113.533971232,112.390214844,125.678062709,53.9773849834,98.7091381524,88.5955613333,102.548025694,127.678252948,109.99635344
174,132.582359738,145.899252525,114.111463225,112.954668577,126.301171235,54.2596324371,99.1994440429,89.063418065,103.102207891,128.341964166,110.58155819
175,133.499551615,146.871157888,114.981227628,113.696043965,127.284532439,54.563584248,100.003265765,89.7236476089,103.954613878,129.383484454,111.396110949
176,134.429705168,148.065147613,115.785049603,114.543699313,128.236258062,55.0106876309,100.704791374,90.5169405811,104.703964934,130.401679521,112.23979238
177,135.409178843,148.723751045,116.550463307,115.144481803,129.06120412,55.2873189695,101.370788045,90.9073460112,105.401563051,131.009435892,112.886553109
178,136.409811006,149.779560879,117.354362809,115.735858819,129.983285736,55.5957171392,102.095605195,91.4398644507,106.103068864,131.990356329,113.648749123
179,137.119712586,150.618673958,118.000502399,116.442684731,130.944365439,55.942904808,102.852286258,91.9122498802,106.811996761,132.692192211,114.333756903
180,138.063768879,151.633294177,118.745842018,117.235291262,131.832942451,56.3534524485,103.52922555,92.5824778297,107.533761741,133.58043718,115.109049354
181,138.70804641,152.395948252,119.338134728,117.916798154,132.531890625,56.6093590746,104.064248885,92.9539855731,108.121274381,134.162137961,115.680182404
